都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
シュグリシティ,買い,缶詰,99,-1,0.94,45,通常品,2024-12-15 08:49:51
シュグリシティ,買い,紅茶,378,-1,0.55,30,特産品,2024-12-15 08:49:51
シュグリシティ,買い,高級カトラリー,298,-1,0.81,36,通常品,2024-12-15 08:49:51
シュグリシティ,買い,ワードチキン,262,-1,0.88,39,特産品,2024-12-15 08:49:51
シュグリシティ,買い,弾丸加速装置,1846,1,0.86,18,特産品,2024-12-15 08:49:51
シュグリシティ,買い,自動車パーツ,749,1,1.04,24,通常品,2024-12-15 08:49:51
シュグリシティ,買い,ワード山泉,54,-1,1.08,60,通常品,2024-12-15 08:49:51
シュグリシティ,買い,家電,1077,-1,0.99,21,通常品,2024-12-15 08:49:51
シュグリシティ,売り,黄銅線,775,-1,0.98,47,通常品,2024-12-15 08:49:51
シュグリシティ,売り,モーフィックフィールド照準器,1294,-1,1.12,18,通常品,2024-12-15 08:49:51
シュグリシティ,売り,キダチトウガラシ,106,-1,0.91,48,通常品,2024-12-15 08:49:51
シュグリシティ,売り,宇宙半導体,7906,-1,0.92,3,特産品,2024-12-15 08:49:51
シュグリシティ,売り,ブラシナシ電機,841,-1,0.93,34,通常品,2024-12-15 08:49:51
シュグリシティ,売り,アニタ101民用ドローン,1747,-1,0.94,14,特産品,2024-12-15 08:49:51
シュグリシティ,売り,アニタ202軍用ドローン,3548,-1,0.93,7,特産品,2024-12-15 08:49:51
シュグリシティ,売り,学会印刷書,988,1,1.01,32,特産品,2024-12-15 08:49:51
シュグリシティ,売り,アウトドア用品,390,-1,0.88,32,通常品,2024-12-15 08:49:51
シュグリシティ,売り,ハム,2503,1,1.08,12,特産品,2024-12-15 08:49:51
シュグリシティ,売り,家電,539,-1,0.5,21,通常品,2024-12-15 08:49:51
シュグリシティ,売り,エンジン,1682,0,1.0,9,特産品,2024-12-15 08:49:51
シュグリシティ,売り,マラカイト,2067,-1,1.16,17,特産品,2024-12-15 08:49:51
シュグリシティ,売り,方鉛鉱,719,1,1.0,29,通常品,2024-12-15 08:49:51
シュグリシティ,売り,電子部品,1182,-1,1.04,21,通常品,2024-12-15 08:49:51
シュグリシティ,売り,图形加速卡,3274,-1,0.96,12,特産品,2024-12-15 08:49:51
シュグリシティ,売り,ガソリン,610,1,1.04,27,通常品,2024-12-15 08:49:51
シュグリシティ,売り,プラスチック爆薬,761,1,0.92,20,通常品,2024-12-15 08:49:51
シュグリシティ,売り,銃弾,636,1,0.94,20,通常品,2024-12-15 08:49:51
シュグリシティ,売り,漫画书,0,1,0.98,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,牛排,0,1,0.98,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,ウシエビ,680,-1,0.87,35,特産品,2024-12-15 08:49:51
シュグリシティ,売り,医药品,0,1,0.98,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,拼装模型,0,1,1.0,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,黑胶唱片,0,-1,1.02,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,宠物粮食,0,-1,1.02,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,岚心锦,4120,-1,0.88,1,特産品,2024-12-15 08:49:51
シュグリシティ,売り,人参,0,1,1.0,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,保健品,0,-1,1.02,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,高档家具,0,1,0.98,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,レゾナンスパワー爆弾,4218,-1,0.93,4,特産品,2024-12-15 08:49:51
シュグリシティ,売り,コハク,2467,-1,1.02,13,特産品,2024-12-15 08:49:51
シュグリシティ,売り,液体酸素メタン燃料,971,-1,0.97,21,通常品,2024-12-15 08:49:51
シュグリシティ,売り,炭素繊維,1648,1,1.06,18,特産品,2024-12-15 08:49:51
シュグリシティ,売り,オリーブ・オイル,275,-1,0.8,45,通常品,2024-12-15 08:49:51
シュグリシティ,売り,棉花,712,-1,0.84,23,特産品,2024-12-15 08:49:51
シュグリシティ,売り,黄銅,677,-1,1.03,30,通常品,2024-12-15 08:49:51
シュグリシティ,売り,キャビア,4734,1,1.01,6,特産品,2024-12-15 08:49:51
シュグリシティ,売り,水晶彫刻,869,-1,0.97,21,通常品,2024-12-15 08:49:51
シュグリシティ,売り,マンドツールセット,990,1,0.97,27,特産品,2024-12-15 08:49:51
シュグリシティ,売り,ブランデー,1017,1,1.06,24,通常品,2024-12-15 08:49:51
シュグリシティ,売り,アニタ小型発電機,7586,1,0.98,1,特産品,2024-12-15 08:49:51
シュグリシティ,売り,不織布,703,1,1.14,30,通常品,2024-12-15 08:49:51
シュグリシティ,売り,纯棉T恤,476,-1,0.9,35,通常品,2024-12-15 08:49:51
シュグリシティ,売り,金制列车工艺品,7371,-1,0.9,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,花呢上衣,2275,-1,1.13,10,特産品,2024-12-15 08:49:51
シュグリシティ,売り,花呢,1573,-1,0.99,1,特産品,2024-12-15 08:49:51
シュグリシティ,売り,グラフェンバッテリー,4769,1,1.08,7,特産品,2024-12-15 08:49:51
シュグリシティ,売り,纯棉布料,413,0,1.0,21,通常品,2024-12-15 08:49:51
シュグリシティ,売り,メノウ,2012,-1,1.03,17,特産品,2024-12-15 08:49:51
シュグリシティ,売り,银制列车工艺品,3721,1,0.9,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,手工编织地毯,1516,1,1.03,23,特産品,2024-12-15 08:49:51
シュグリシティ,売り,棉花枕头,961,1,0.98,1,通常品,2024-12-15 08:49:51
シュグリシティ,売り,织锦缎,4117,-1,0.92,1,特産品,2024-12-15 08:49:51
