都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
シュグリシティ,買い,缶詰,103,-1,0.98,45,通常品,2024-12-15 06:34:44
シュグリシティ,買い,紅茶,516,-1,0.75,30,特産品,2024-12-15 06:34:44
シュグリシティ,買い,高級カトラリー,320,-1,0.87,36,通常品,2024-12-15 06:34:44
シュグリシティ,買い,ワードチキン,280,-1,0.94,39,特産品,2024-12-15 06:34:44
シュグリシティ,買い,弾丸加速装置,1932,-1,0.9,18,特産品,2024-12-15 06:34:44
シュグリシティ,買い,自動車パーツ,706,1,0.98,24,通常品,2024-12-15 06:34:44
シュグリシティ,買い,家電,1142,-1,1.05,21,通常品,2024-12-15 06:34:44
シュグリシティ,買い,ワード山泉,56,1,1.12,60,通常品,2024-12-15 06:34:44
シュグリシティ,売り,黄銅線,807,-1,1.02,47,通常品,2024-12-15 06:34:44
シュグリシティ,売り,モーフィックフィールド照準器,1363,-1,1.18,18,通常品,2024-12-15 06:34:44
シュグリシティ,売り,キダチトウガラシ,111,-1,0.95,48,通常品,2024-12-15 06:34:44
シュグリシティ,売り,宇宙半導体,8593,-1,1.0,3,特産品,2024-12-15 06:34:44
シュグリシティ,売り,ブラシナシ電機,895,-1,0.99,34,通常品,2024-12-15 06:34:44
シュグリシティ,売り,アニタ101民用ドローン,1896,-1,1.02,14,特産品,2024-12-15 06:34:44
シュグリシティ,売り,アニタ202軍用ドローン,4006,-1,1.05,7,特産品,2024-12-15 06:34:44
シュグリシティ,売り,学会印刷書,929,1,0.95,32,特産品,2024-12-15 06:34:44
シュグリシティ,売り,灯芯绒,1012,-1,0.81,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,ハム,2318,1,1.0,12,特産品,2024-12-15 06:34:44
シュグリシティ,売り,家電,571,-1,0.53,21,通常品,2024-12-15 06:34:44
シュグリシティ,売り,エンジン,1682,0,1.0,9,特産品,2024-12-15 06:34:44
シュグリシティ,売り,マラカイト,2085,1,1.17,17,特産品,2024-12-15 06:34:44
シュグリシティ,売り,方鉛鉱,661,1,0.92,29,通常品,2024-12-15 06:34:44
シュグリシティ,売り,電子部品,1182,1,1.04,21,通常品,2024-12-15 06:34:44
シュグリシティ,売り,图形加速卡,3615,-1,1.06,12,特産品,2024-12-15 06:34:44
シュグリシティ,売り,ガソリン,552,1,0.94,27,通常品,2024-12-15 06:34:44
シュグリシティ,売り,プラスチック爆薬,695,1,0.84,20,通常品,2024-12-15 06:34:44
シュグリシティ,売り,銃弾,582,-1,0.86,20,通常品,2024-12-15 06:34:44
シュグリシティ,売り,漫画书,0,1,0.98,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,牛排,0,1,0.98,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,ウシエビ,751,-1,0.96,35,特産品,2024-12-15 06:34:44
シュグリシティ,売り,医药品,0,1,0.98,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,拼装模型,0,1,1.0,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,黑胶唱片,0,-1,1.02,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,宠物粮食,0,-1,1.02,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,岚心锦,4495,-1,0.96,1,特産品,2024-12-15 06:34:44
シュグリシティ,売り,人参,0,1,1.0,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,保健品,0,-1,1.02,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,高档家具,0,-1,0.98,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,レゾナンスパワー爆弾,4581,-1,1.01,4,特産品,2024-12-15 06:34:44
シュグリシティ,売り,コハク,2709,1,1.12,13,特産品,2024-12-15 06:34:44
シュグリシティ,売り,液体酸素メタン燃料,1071,-1,1.07,21,通常品,2024-12-15 06:34:44
シュグリシティ,売り,炭素繊維,1508,1,0.97,18,特産品,2024-12-15 06:34:44
シュグリシティ,売り,オリーブ・オイル,303,-1,0.88,45,通常品,2024-12-15 06:34:44
シュグリシティ,売り,棉花,797,-1,0.94,23,特産品,2024-12-15 06:34:44
シュグリシティ,売り,黄銅,716,-1,1.09,30,通常品,2024-12-15 06:34:44
シュグリシティ,売り,キャビア,4265,1,0.91,6,特産品,2024-12-15 06:34:44
シュグリシティ,売り,二次電池,329,-1,1.02,42,通常品,2024-12-15 06:34:44
シュグリシティ,売り,マンドツールセット,960,-1,0.94,27,特産品,2024-12-15 06:34:44
シュグリシティ,売り,ブランデー,959,1,1.0,24,通常品,2024-12-15 06:34:44
シュグリシティ,売り,アニタ小型発電機,6812,1,0.88,1,特産品,2024-12-15 06:34:44
シュグリシティ,売り,不織布,666,1,1.08,30,通常品,2024-12-15 06:34:44
シュグリシティ,売り,纯棉T恤,508,-1,0.96,35,通常品,2024-12-15 06:34:44
シュグリシティ,売り,金制列车工艺品,8600,-1,1.05,1,通常品,2024-12-15 06:34:44
シュグリシティ,売り,花呢上衣,2275,1,1.13,10,特産品,2024-12-15 06:34:44
シュグリシティ,売り,花呢,1700,-1,1.07,1,特産品,2024-12-15 06:34:44
