都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
シュグリシティ,買い,缶詰,125,1,1.19,45,通常品,2024-12-15 22:46:48
シュグリシティ,買い,紅茶,406,-1,0.59,30,特産品,2024-12-15 22:46:48
シュグリシティ,買い,高級カトラリー,401,-1,1.09,36,通常品,2024-12-15 22:46:48
シュグリシティ,買い,ワードチキン,253,-1,0.85,39,特産品,2024-12-15 22:46:48
シュグリシティ,買い,弾丸加速装置,1761,-1,0.82,18,特産品,2024-12-15 22:46:48
シュグリシティ,買い,自動車パーツ,749,-1,1.04,24,通常品,2024-12-15 22:46:48
シュグリシティ,買い,ワード山泉,47,1,0.93,60,通常品,2024-12-15 22:46:48
シュグリシティ,買い,家電,1055,1,0.97,21,通常品,2024-12-15 22:46:48
シュグリシティ,売り,黄銅線,831,1,1.05,47,通常品,2024-12-15 22:46:48
シュグリシティ,売り,モーフィックフィールド照準器,1398,1,1.21,18,通常品,2024-12-15 22:46:48
シュグリシティ,売り,キダチトウガラシ,117,-1,1.0,48,通常品,2024-12-15 22:46:48
シュグリシティ,売り,宇宙半導体,8335,1,0.97,3,特産品,2024-12-15 22:46:48
シュグリシティ,売り,ブラシナシ電機,913,1,1.01,34,通常品,2024-12-15 22:46:48
シュグリシティ,売り,アニタ101民用ドローン,1878,1,1.01,14,特産品,2024-12-15 22:46:48
シュグリシティ,売り,アニタ202軍用ドローン,3395,1,0.89,7,特産品,2024-12-15 22:46:48
シュグリシティ,売り,学会印刷書,900,1,0.92,32,特産品,2024-12-15 22:46:48
シュグリシティ,売り,アウトドア用品,354,-1,0.8,32,通常品,2024-12-15 22:46:48
シュグリシティ,売り,ハム,2758,1,1.19,12,特産品,2024-12-15 22:46:48
シュグリシティ,売り,家電,528,1,0.49,21,通常品,2024-12-15 22:46:48
シュグリシティ,売り,エンジン,1682,0,1.0,9,特産品,2024-12-15 22:46:48
シュグリシティ,売り,マラカイト,1835,-1,1.03,17,特産品,2024-12-15 22:46:48
シュグリシティ,売り,方鉛鉱,726,-1,1.01,29,通常品,2024-12-15 22:46:48
シュグリシティ,売り,電子部品,1364,1,1.2,21,通常品,2024-12-15 22:46:48
シュグリシティ,売り,GPU,2796,-1,0.82,12,特産品,2024-12-15 22:46:48
シュグリシティ,売り,ガソリン,605,-1,1.03,27,通常品,2024-12-15 22:46:48
シュグリシティ,売り,プラスチック爆薬,852,1,1.03,20,通常品,2024-12-15 22:46:48
シュグリシティ,売り,銃弾,697,1,1.03,20,通常品,2024-12-15 22:46:48
シュグリシティ,売り,漫画书,0,1,1.01,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,牛排,0,1,1.01,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,ウシエビ,915,1,1.17,35,特産品,2024-12-15 22:46:48
シュグリシティ,売り,医药品,0,1,1.01,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,拼装模型,0,1,1.03,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,黑胶唱片,0,-1,0.99,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,宠物粮食,0,-1,0.99,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,岚心锦,5197,-1,1.11,1,特産品,2024-12-15 22:46:48
シュグリシティ,売り,人参,0,1,1.03,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,保健品,0,-1,0.99,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,高档家具,0,-1,1.01,1,通常品,2024-12-15 22:46:48
シュグリシティ,売り,レゾナンスパワー爆弾,6169,1,1.36,4,特産品,2024-12-15 22:46:48
シュグリシティ,売り,コハク,2685,-1,1.11,13,特産品,2024-12-15 22:46:48
シュグリシティ,売り,液体酸素メタン燃料,991,1,0.99,21,通常品,2024-12-15 22:46:48
シュグリシティ,売り,炭素繊維,1368,1,0.88,18,特産品,2024-12-15 22:46:48
シュグリシティ,売り,オリーブ・オイル,347,-1,1.01,45,通常品,2024-12-15 22:46:48
シュグリシティ,売り,棉花,695,-1,0.82,23,特産品,2024-12-15 22:46:48
シュグリシティ,売り,黄銅,723,-1,1.1,30,通常品,2024-12-15 22:46:48
シュグリシティ,売り,キャビア,4593,-1,0.98,6,特産品,2024-12-15 22:46:48
