都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
シュグリシティ,買い,缶詰,109,1,1.04,45,通常品,2024-12-15 15:51:57
シュグリシティ,買い,紅茶,378,-1,0.55,30,特産品,2024-12-15 15:51:57
シュグリシティ,買い,高級カトラリー,375,1,1.02,36,通常品,2024-12-15 15:51:57
シュグリシティ,買い,ワードチキン,307,1,1.03,39,特産品,2024-12-15 15:51:57
シュグリシティ,買い,弾丸加速装置,2448,1,1.14,18,特産品,2024-12-15 15:51:57
シュグリシティ,買い,自動車パーツ,684,-1,0.95,24,通常品,2024-12-15 15:51:57
シュグリシティ,買い,家電,979,-1,0.9,21,通常品,2024-12-15 15:51:57
シュグリシティ,買い,ワード山泉,49,1,0.98,60,通常品,2024-12-15 15:51:57
シュグリシティ,売り,黄銅線,791,-1,1.0,47,通常品,2024-12-15 15:51:57
シュグリシティ,売り,モーフィックフィールド照準器,1120,1,0.97,18,通常品,2024-12-15 15:51:57
シュグリシティ,売り,キダチトウガラシ,109,1,0.93,48,通常品,2024-12-15 15:51:57
シュグリシティ,売り,宇宙半導体,8937,1,1.04,3,特産品,2024-12-15 15:51:57
シュグリシティ,売り,ウシエビ,727,1,0.93,35,特産品,2024-12-15 15:51:57
シュグリシティ,売り,アニタ101民用ドローン,1971,1,1.06,14,特産品,2024-12-15 15:51:57
シュグリシティ,売り,アニタ202軍用ドローン,3853,-1,1.01,7,特産品,2024-12-15 15:51:57
シュグリシティ,売り,学会印刷書,1076,-1,1.1,32,特産品,2024-12-15 15:51:57
シュグリシティ,売り,灯芯绒,1224,-1,0.98,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,ハム,2040,1,0.88,12,特産品,2024-12-15 15:51:57
シュグリシティ,売り,家電,490,-1,0.45,21,通常品,2024-12-15 15:51:57
シュグリシティ,売り,エンジン,1682,0,1.0,9,特産品,2024-12-15 15:51:57
シュグリシティ,売り,マラカイト,1711,1,0.96,17,特産品,2024-12-15 15:51:57
シュグリシティ,売り,方鉛鉱,805,-1,1.12,29,通常品,2024-12-15 15:51:57
シュグリシティ,売り,電子部品,1046,1,0.92,21,通常品,2024-12-15 15:51:57
シュグリシティ,売り,图形加速卡,4092,1,1.2,12,特産品,2024-12-15 15:51:57
シュグリシティ,売り,ガソリン,581,1,0.99,27,通常品,2024-12-15 15:51:57
シュグリシティ,売り,プラスチック爆薬,794,-1,0.96,20,通常品,2024-12-15 15:51:57
シュグリシティ,売り,銃弾,663,1,0.98,20,通常品,2024-12-15 15:51:57
シュグリシティ,売り,漫画书,0,1,0.98,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,牛排,0,1,0.98,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,ブラシナシ電機,976,1,1.08,34,通常品,2024-12-15 15:51:57
シュグリシティ,売り,医药品,0,1,0.98,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,拼装模型,0,1,1.0,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,黑胶唱片,0,-1,1.02,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,宠物粮食,0,-1,1.02,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,岚心锦,4682,1,1.0,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,人参,0,1,1.0,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,保健品,0,-1,1.02,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,高档家具,0,1,0.98,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,レゾナンスパワー爆弾,5126,-1,1.13,4,特産品,2024-12-15 15:51:57
シュグリシティ,売り,コハク,2177,1,0.9,13,特産品,2024-12-15 15:51:57
シュグリシティ,売り,液体酸素メタン燃料,1201,1,1.2,21,通常品,2024-12-15 15:51:57
シュグリシティ,売り,炭素繊維,1648,-1,1.06,18,特産品,2024-12-15 15:51:57
シュグリシティ,売り,オリーブ・オイル,372,1,1.08,45,通常品,2024-12-15 15:51:57
シュグリシティ,売り,棉花,933,1,1.1,23,特産品,2024-12-15 15:51:57
シュグリシティ,売り,黄銅,657,1,1.0,30,通常品,2024-12-15 15:51:57
シュグリシティ,売り,キャビア,4031,-1,0.86,6,特産品,2024-12-15 15:51:57
シュグリシティ,売り,二次電池,349,1,1.08,42,通常品,2024-12-15 15:51:57
シュグリシティ,売り,マンドツールセット,1052,-1,1.03,27,特産品,2024-12-15 15:51:57
シュグリシティ,売り,ブランデー,815,-1,0.85,24,通常品,2024-12-15 15:51:57
シュグリシティ,売り,アニタ小型発電機,7973,-1,1.03,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,不織布,574,-1,0.93,30,通常品,2024-12-15 15:51:57
シュグリシティ,売り,纯棉T恤,555,1,1.05,35,通常品,2024-12-15 15:51:57
シュグリシティ,売り,金制列车工艺品,8190,1,1.0,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,花呢上衣,2033,1,1.01,10,特産品,2024-12-15 15:51:57
シュグリシティ,売り,花呢,1510,1,0.95,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,グラフェンバッテリー,4593,-1,1.04,7,特産品,2024-12-15 15:51:57
シュグリシティ,売り,纯棉布料,413,0,1.0,21,通常品,2024-12-15 15:51:57
シュグリシティ,売り,メノウ,1777,1,0.91,17,特産品,2024-12-15 15:51:57
シュグリシティ,売り,银制列车工艺品,4341,1,1.05,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,锦缎,3147,1,0.97,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,羽绒服,2371,1,1.07,17,特産品,2024-12-15 15:51:57
シュグリシティ,売り,绿宝石,0,-1,1.06,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,蓝宝石,0,-1,1.02,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,红宝石,0,-1,1.02,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,速食沙拉,0,-1,1.02,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,铂金矿石,0,-1,1.0,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,Latona香水,1703,-1,1.11,18,特産品,2024-12-15 15:51:57
シュグリシティ,売り,太空棉,2329,-1,0.9,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,ナッツ,216,-1,0.91,42,通常品,2024-12-15 15:51:57
シュグリシティ,売り,ワードチキン,154,1,0.52,39,特産品,2024-12-15 15:51:57
シュグリシティ,売り,修格里严选礼包,1661,1,0.88,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,ジャガイモ,74,-1,1.12,53,通常品,2024-12-15 15:51:57
シュグリシティ,売り,建築材料,487,1,1.01,30,通常品,2024-12-15 15:51:57
シュグリシティ,売り,タチウオ,356,-1,0.99,48,通常品,2024-12-15 15:51:57
シュグリシティ,売り,珪砂,269,1,1.01,47,通常品,2024-12-15 15:51:57
シュグリシティ,売り,蚕丝,1559,1,0.85,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,牛,644,-1,1.11,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,金丝,3258,1,0.91,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,真丝睡衣,3593,1,1.2,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,丝绸布料,2470,1,0.92,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,鹅,209,1,0.91,1,通常品,2024-12-15 15:51:57
シュグリシティ,売り,羽绒,543,-1,0.98,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,杯面,57,1,0.96,60,通常品,2024-12-15 15:51:57
シュグリシティ,売り,水产甄选礼盒,6579,-1,0.91,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,ゲーム機,3356,1,0.98,10,特産品,2024-12-15 15:51:57
シュグリシティ,売り,方便食品（军用）,99,1,0.85,72,特産品,2024-12-15 15:51:57
シュグリシティ,売り,翻车魨,4347,-1,0.95,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,金枪鱼,1922,-1,1.05,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,宇航服,10169,1,0.96,1,特産品,2024-12-15 15:51:57
シュグリシティ,売り,鱼肝油,4192,1,1.15,8,特産品,2024-12-15 15:51:57
シュグリシティ,売り,学会纪念品,2208,-1,0.83,12,特産品,2024-12-15 15:51:57
