都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
シュグリシティ,買い,缶詰,119,1,1.13,45,通常品,2024-12-15 20:16:43
シュグリシティ,買い,紅茶,599,1,0.87,30,特産品,2024-12-15 20:16:43
シュグリシティ,買い,高級カトラリー,427,1,1.16,36,通常品,2024-12-15 20:16:43
シュグリシティ,買い,ワードチキン,286,-1,0.96,39,特産品,2024-12-15 20:16:43
シュグリシティ,買い,弾丸加速装置,1975,-1,0.92,18,特産品,2024-12-15 20:16:43
シュグリシティ,買い,自動車パーツ,742,1,1.03,24,通常品,2024-12-15 20:16:43
シュグリシティ,買い,ワード山泉,49,-1,0.97,60,通常品,2024-12-15 20:16:43
シュグリシティ,買い,家電,968,1,0.89,21,通常品,2024-12-15 20:16:43
シュグリシティ,売り,黄銅線,767,1,0.97,47,通常品,2024-12-15 20:16:43
シュグリシティ,売り,モーフィックフィールド照準器,1271,1,1.1,18,通常品,2024-12-15 20:16:43
シュグリシティ,売り,キダチトウガラシ,119,1,1.02,48,通常品,2024-12-15 20:16:43
シュグリシティ,売り,宇宙半導体,8851,-1,1.03,3,特産品,2024-12-15 20:16:43
シュグリシティ,売り,ブラシナシ電機,850,-1,0.94,34,通常品,2024-12-15 20:16:43
シュグリシティ,売り,アニタ101民用ドローン,1803,-1,0.97,14,特産品,2024-12-15 20:16:43
シュグリシティ,売り,アニタ202軍用ドローン,3052,-1,0.8,7,特産品,2024-12-15 20:16:43
シュグリシティ,売り,学会印刷書,949,-1,0.97,32,特産品,2024-12-15 20:16:43
シュグリシティ,売り,アウトドア用品,399,-1,0.9,32,通常品,2024-12-15 20:16:43
シュグリシティ,売り,ハム,2434,1,1.05,12,特産品,2024-12-15 20:16:43
シュグリシティ,売り,家電,484,1,0.45,21,通常品,2024-12-15 20:16:43
シュグリシティ,売り,エンジン,1682,0,1.0,9,特産品,2024-12-15 20:16:43
シュグリシティ,売り,マラカイト,2014,1,1.13,17,特産品,2024-12-15 20:16:43
シュグリシティ,売り,手工编织地毯,1708,1,1.16,23,特産品,2024-12-15 20:16:43
シュグリシティ,売り,方鉛鉱,683,-1,0.95,29,通常品,2024-12-15 20:16:43
