都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
シュグリシティ,買い,缶詰,111,1,1.06,45,通常品,2024-12-15 17:30:20
シュグリシティ,買い,紅茶,447,1,0.65,30,特産品,2024-12-15 17:30:20
シュグリシティ,買い,高級カトラリー,386,1,1.05,36,通常品,2024-12-15 17:30:20
シュグリシティ,買い,ワードチキン,307,-1,1.03,39,特産品,2024-12-15 17:30:20
シュグリシティ,買い,弾丸加速装置,2276,-1,1.06,18,特産品,2024-12-15 17:30:20
シュグリシティ,買い,自動車パーツ,662,-1,0.92,24,通常品,2024-12-15 17:30:20
シュグリシティ,買い,家電,914,-1,0.84,21,通常品,2024-12-15 17:30:20
シュグリシティ,買い,ワード山泉,51,1,1.02,60,通常品,2024-12-15 17:30:20
シュグリシティ,売り,黄銅線,759,-1,0.96,47,通常品,2024-12-15 17:30:20
シュグリシティ,売り,モーフィックフィールド照準器,1190,1,1.03,18,通常品,2024-12-15 17:30:20
シュグリシティ,売り,キダチトウガラシ,113,1,0.97,48,通常品,2024-12-15 17:30:20
シュグリシティ,売り,宇宙半導体,9624,1,1.12,3,特産品,2024-12-15 17:30:20
シュグリシティ,売り,ブラシナシ電機,949,-1,1.05,34,通常品,2024-12-15 17:30:20
シュグリシティ,売り,アニタ101民用ドローン,1971,-1,1.06,14,特産品,2024-12-15 17:30:20
シュグリシティ,売り,アニタ202軍用ドローン,3548,-1,0.93,7,特産品,2024-12-15 17:30:20
シュグリシティ,売り,学会印刷書,1017,-1,1.04,32,特産品,2024-12-15 17:30:20
シュグリシティ,売り,灯芯绒,1224,1,0.98,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,ハム,2225,1,0.96,12,特産品,2024-12-15 17:30:20
シュグリシティ,売り,家電,457,-1,0.42,21,通常品,2024-12-15 17:30:20
シュグリシティ,売り,エンジン,1682,0,1.0,9,特産品,2024-12-15 17:30:20
シュグリシティ,売り,マラカイト,1853,1,1.04,17,特産品,2024-12-15 17:30:20
シュグリシティ,売り,方鉛鉱,748,-1,1.04,29,通常品,2024-12-15 17:30:20
シュグリシティ,売り,電子部品,1137,1,1.0,21,通常品,2024-12-15 17:30:20
シュグリシティ,売り,图形加速卡,3751,-1,1.1,12,特産品,2024-12-15 17:30:20
シュグリシティ,売り,ガソリン,640,1,1.09,27,通常品,2024-12-15 17:30:20
シュグリシティ,売り,プラスチック爆薬,728,-1,0.88,20,通常品,2024-12-15 17:30:20
シュグリシティ,売り,銃弾,663,-1,0.98,20,通常品,2024-12-15 17:30:20
シュグリシティ,売り,漫画书,0,1,0.98,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,牛排,0,1,0.98,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,ウシエビ,774,1,0.99,35,特産品,2024-12-15 17:30:20
シュグリシティ,売り,医药品,0,1,0.98,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,拼装模型,0,1,1.0,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,黑胶唱片,0,-1,1.02,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,宠物粮食,0,-1,1.02,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,岚心锦,5057,1,1.08,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,人参,0,1,1.0,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,保健品,0,-1,1.02,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,高档家具,0,1,0.98,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,レゾナンスパワー爆弾,5126,1,1.13,4,特産品,2024-12-15 17:30:20
シュグリシティ,売り,コハク,2419,1,1.0,13,特産品,2024-12-15 17:30:20
シュグリシティ,売り,液体酸素メタン燃料,1151,-1,1.15,21,通常品,2024-12-15 17:30:20
シュグリシティ,売り,炭素繊維,1555,-1,1.0,18,特産品,2024-12-15 17:30:20
シュグリシティ,売り,オリーブ・オイル,399,1,1.16,45,通常品,2024-12-15 17:30:20
シュグリシティ,売り,棉花,933,-1,1.1,23,特産品,2024-12-15 17:30:20
シュグリシティ,売り,黄銅,696,1,1.06,30,通常品,2024-12-15 17:30:20
シュグリシティ,売り,キャビア,3750,-1,0.8,6,特産品,2024-12-15 17:30:20
シュグリシティ,売り,二次電池,336,-1,1.04,42,通常品,2024-12-15 17:30:20
シュグリシティ,売り,マンドツールセット,990,-1,0.97,27,特産品,2024-12-15 17:30:20
シュグリシティ,売り,ブランデー,767,-1,0.8,24,通常品,2024-12-15 17:30:20
シュグリシティ,売り,アニタ小型発電機,7199,-1,0.93,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,不織布,574,1,0.93,30,通常品,2024-12-15 17:30:20
シュグリシティ,売り,纯棉T恤,587,1,1.11,35,通常品,2024-12-15 17:30:20
シュグリシティ,売り,金制列车工艺品,9009,1,1.1,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,花呢上衣,2194,1,1.09,10,特産品,2024-12-15 17:30:20
シュグリシティ,売り,花呢,1637,1,1.03,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,グラフェンバッテリー,4239,-1,0.96,7,特産品,2024-12-15 17:30:20
シュグリシティ,売り,纯棉布料,413,0,1.0,21,通常品,2024-12-15 17:30:20
シュグリシティ,売り,メノウ,1855,1,0.95,17,特産品,2024-12-15 17:30:20
シュグリシティ,売り,银制列车工艺品,4754,1,1.15,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,水产甄选礼盒,7158,1,0.99,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,羽绒服,2371,-1,1.07,17,特産品,2024-12-15 17:30:20
シュグリシティ,売り,绿宝石,0,-1,1.06,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,蓝宝石,0,-1,1.02,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,红宝石,0,-1,1.02,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,速食沙拉,0,-1,1.02,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,铂金矿石,0,-1,1.0,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,Latona香水,1611,-1,1.05,18,特産品,2024-12-15 17:30:20
シュグリシティ,売り,太空棉,2484,1,0.96,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,ナッツ,216,1,0.91,42,通常品,2024-12-15 17:30:20
シュグリシティ,売り,ワードチキン,154,-1,0.52,39,特産品,2024-12-15 17:30:20
シュグリシティ,売り,修格里严选礼包,1812,1,0.96,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,ジャガイモ,69,-1,1.04,53,通常品,2024-12-15 17:30:20
シュグリシティ,売り,建築材料,516,1,1.07,30,通常品,2024-12-15 17:30:20
シュグリシティ,売り,タチウオ,335,-1,0.93,48,通常品,2024-12-15 17:30:20
シュグリシティ,売り,珪砂,277,1,1.04,47,通常品,2024-12-15 17:30:20
シュグリシティ,売り,真丝羽绒枕头,3195,1,1.02,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,蚕丝,1742,1,0.95,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,牛,609,-1,1.05,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,金丝,3616,1,1.01,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,真丝睡衣,3353,-1,1.12,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,丝绸布料,2685,1,1.0,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,鹅,223,1,0.97,1,通常品,2024-12-15 17:30:20
シュグリシティ,売り,羽绒,543,1,0.98,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,杯面,59,1,1.0,60,通常品,2024-12-15 17:30:20
シュグリシティ,売り,ゲーム機,3629,1,1.06,10,特産品,2024-12-15 17:30:20
シュグリシティ,売り,方便食品（军用）,111,1,0.95,72,特産品,2024-12-15 17:30:20
シュグリシティ,売り,翻车魨,3890,-1,0.85,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,金枪鱼,1739,-1,0.95,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,宇航服,11017,1,1.04,1,特産品,2024-12-15 17:30:20
シュグリシティ,売り,鱼肝油,4192,-1,1.15,8,特産品,2024-12-15 17:30:20
シュグリシティ,売り,学会纪念品,2208,1,0.83,12,特産品,2024-12-15 17:30:20
シュグリシティ,売り,クリスタルフラワー,1997,-1,1.0,14,特産品,2024-12-15 17:30:20
シュグリシティ,売り,携帯音楽プレーヤー,1163,-1,0.84,21,特産品,2024-12-15 17:30:20
シュグリシティ,売り,納豆,214,1,1.09,45,通常品,2024-12-15 17:30:20
シュグリシティ,売り,列車モデル,309,1,0.92,40,通常品,2024-12-15 17:30:20
シュグリシティ,売り,金箔酒,2435,1,0.9,15,特産品,2024-12-15 17:30:20
シュグリシティ,売り,缶詰,56,1,0.53,45,通常品,2024-12-15 17:30:20
シュグリシティ,売り,鉄鉱石,310,-1,0.86,36,通常品,2024-12-15 17:30:20
