都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタエネルギーラボ,買い,二次電池,288,1,1.0,42,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,買い,リチウムバッテリー,783,-1,1.02,28,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,買い,太陽電池,1014,1,0.88,21,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,買い,不織布,590,1,1.07,30,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,ニッケル高温合金,1547,-1,0.99,13,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,マンドツールセット,1428,1,1.04,27,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,アニタ202軍用ドローン,4007,-1,1.08,7,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,コハク,2982,1,1.04,13,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,棉花,1265,1,1.06,23,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,ゲーム機,4531,1,1.2,10,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,化粧品,700,-1,0.93,24,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,トルコ石,1720,-1,1.13,19,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,牛仔布,344,-1,0.97,40,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,宇宙記念品,929,1,1.15,28,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,缶詰,109,-1,0.88,45,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,ワード山泉,73,1,1.0,56,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,アニタ101民用ドローン,768,0,1.0,14,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,亚麻,1108,-1,0.98,28,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,涤纶,211,-1,0.87,44,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,羊毛,1145,-1,0.89,1,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,尼龙晴雨伞,1013,1,1.17,1,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,黄銅,827,1,1.13,30,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,メノウ,2101,1,0.95,17,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,高级女装,3899,-1,0.93,1,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,タチウオ,285,1,0.99,48,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,防弾ベスト,3508,-1,1.01,10,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,ロケットのおもちゃ,611,1,0.99,55,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,ハニカム構造断熱材料,4445,-1,1.09,8,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,太陽光発電アレイ,5741,1,1.0,5,特産品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,高透磁率ケイ素鋼板,889,-1,0.98,29,通常品,2024-12-15 10:46:47
アニタエネルギーラボ,売り,自然銀,2444,1,0.85,10,特産品,2024-12-15 10:46:47
