都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタエネルギーラボ,買い,リチウムバッテリー,829,1,1.08,28,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,買い,不織布,490,1,0.89,30,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,買い,太陽電池,1175,-1,1.02,21,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,買い,二次電池,297,-1,1.03,42,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,ニッケル高温合金,1500,-1,0.96,13,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,マンドツールセット,1332,1,0.97,27,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,アニタ202軍用ドローン,3821,-1,1.03,7,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,イルメナイト,2271,1,1.07,15,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,棉花,1300,1,1.09,23,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,ゲーム機,3663,1,0.97,10,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,化粧品,723,-1,0.96,24,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,トルコ石,1370,1,0.9,19,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,牛仔布,312,1,0.88,40,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,宇宙記念品,792,1,0.98,28,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,缶詰,133,1,1.07,45,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,ワード山泉,68,1,0.93,56,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,クリスタルフラワー,1780,1,0.93,14,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,亚麻,1041,-1,0.92,28,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,涤纶,219,-1,0.9,44,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,羊毛,1429,-1,1.11,1,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,尼龙晴雨伞,918,1,1.06,1,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,黄銅,659,-1,0.9,30,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,メノウ,1947,-1,0.88,17,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,タチウオ,294,-1,1.02,48,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,防弾ベスト,3890,1,1.12,10,特産品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,ロケットのおもちゃ,666,1,1.08,55,通常品,2024-12-15 22:48:27
アニタエネルギーラボ,売り,ハニカム構造断熱材料,4078,-1,1.0,8,特産品,2024-12-15 22:48:27
