都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタエネルギーラボ,買い,二次電池,314,-1,1.09,42,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,買い,リチウムバッテリー,768,1,1.0,28,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,買い,太陽電池,1256,-1,1.09,21,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,買い,不織布,496,-1,0.9,30,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,ニッケル高温合金,1719,-1,1.1,13,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,マンドツールセット,1291,-1,0.94,27,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,アニタ202軍用ドローン,3599,1,0.97,7,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,コハク,2695,-1,0.94,13,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,棉花,1098,1,0.92,23,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,ゲーム機,3134,-1,0.83,10,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,化粧品,806,-1,1.07,24,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,トルコ石,1218,-1,0.8,19,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,牛仔布,330,-1,0.93,40,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,宇宙記念品,703,-1,0.87,28,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,缶詰,123,1,0.99,45,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,ワード山泉,71,-1,0.97,56,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,アニタ101民用ドローン,768,0,1.0,14,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,亚麻,1233,-1,1.09,28,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,涤纶,245,-1,1.01,44,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,羊毛,1351,1,1.05,1,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,尼龙晴雨伞,823,-1,0.95,1,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,黄銅,739,-1,1.01,30,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,メノウ,2168,-1,0.98,17,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,高级女装,4445,1,1.06,1,特産品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,タチウオ,325,-1,1.13,48,通常品,2024-12-15 20:03:21
アニタエネルギーラボ,売り,防弾ベスト,3404,1,0.98,10,特産品,2024-12-15 20:03:21
