都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタエネルギーラボ,買い,二次電池,323,1,1.12,42,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,買い,リチウムバッテリー,668,-1,0.87,28,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,買い,太陽電池,1187,1,1.03,21,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,買い,不織布,573,-1,1.04,30,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,ニッケル高温合金,1672,1,1.07,13,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,マンドツールセット,1428,-1,1.04,27,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,アニタ202軍用ドローン,3116,-1,0.84,7,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,コハク,3154,-1,1.1,13,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,棉花,1145,-1,0.96,23,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,ゲーム機,3625,-1,0.96,10,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,化粧品,791,1,1.05,24,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,トルコ石,1355,-1,0.89,19,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,牛仔布,366,-1,1.03,40,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,宇宙記念品,784,-1,0.97,28,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,缶詰,114,1,0.92,45,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,ワード山泉,76,-1,1.04,56,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,アニタ101民用ドローン,768,0,1.0,14,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,亚麻,1335,1,1.18,28,特産品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,涤纶,241,1,0.99,44,通常品,2024-12-15 16:38:37
アニタエネルギーラボ,売り,羊毛,1184,1,0.92,1,通常品,2024-12-15 16:38:37
