都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタ武器研究所,買い,黄銅線,707,-1,1.01,47,通常品,2024-12-15 08:18:10
アニタ武器研究所,買い,高透磁率ケイ素鋼板,974,1,1.16,29,通常品,2024-12-15 08:18:10
アニタ武器研究所,買い,炭素繊維,1387,1,0.99,18,特産品,2024-12-15 08:18:10
アニタ武器研究所,買い,アニタ202軍用ドローン,3255,1,0.93,7,特産品,2024-12-15 08:18:10
アニタ武器研究所,買い,チタン合金,2444,-1,0.97,11,特産品,2024-12-15 08:18:10
アニタ武器研究所,買い,モーフィックフィールド照準器,924,-1,0.88,18,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,灯芯绒休闲裤,1713,1,1.01,19,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,蕾丝花边,2160,1,1.05,1,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,蕾丝连衣裙,2527,1,0.91,8,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,牛仔裤,536,-1,0.93,10,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,纯棉布料,910,1,1.04,21,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,花呢,1569,-1,0.96,1,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,银制列车工艺品,4134,1,1.0,1,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,金制列车工艺品,9828,1,1.2,1,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,花呢上衣,1986,-1,0.96,10,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,不織布,559,1,0.93,30,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,キャビア,5031,1,1.1,6,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,高級スキンケア,3617,-1,1.02,9,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,コハク,2114,-1,0.8,13,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,マラカイト,2025,-1,1.04,17,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,缶詰,97,-1,0.84,45,通常品,2024-12-15 08:18:10
アニタ武器研究所,売り,メノウ,1849,-1,0.87,17,特産品,2024-12-15 08:18:10
アニタ武器研究所,売り,アオリイカ,268,1,1.08,48,通常品,2024-12-15 08:18:10
