都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタ武器研究所,買い,黄銅線,791,-1,1.13,47,通常品,2024-12-15 02:15:21
アニタ武器研究所,買い,高透磁率ケイ素鋼板,823,1,0.98,29,通常品,2024-12-15 02:15:21
アニタ武器研究所,買い,炭素繊維,1387,-1,0.99,18,特産品,2024-12-15 02:15:21
アニタ武器研究所,買い,アニタ202軍用ドローン,3535,-1,1.01,7,特産品,2024-12-15 02:15:21
アニタ武器研究所,買い,チタン合金,2646,1,1.05,11,特産品,2024-12-15 02:15:21
アニタ武器研究所,買い,モーフィックフィールド照準器,1113,-1,1.06,18,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,灯芯绒休闲裤,1713,-1,1.01,19,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,蕾丝花边,2160,-1,1.05,1,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,蕾丝连衣裙,2971,-1,1.07,8,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,牛仔裤,570,1,0.99,10,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,纯棉布料,910,-1,1.04,21,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,花呢,1569,1,0.96,1,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,银制列车工艺品,3638,-1,0.88,1,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,金制列车工艺品,7535,1,0.92,1,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,花呢上衣,2483,1,1.2,10,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,不織布,631,-1,1.05,30,通常品,2024-12-15 02:15:21
アニタ武器研究所,売り,キャビア,4574,-1,1.0,6,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,高級スキンケア,4255,1,1.2,9,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,コハク,2854,-1,1.08,13,特産品,2024-12-15 02:15:21
アニタ武器研究所,売り,マラカイト,2220,1,1.14,17,特産品,2024-12-15 02:15:21
