都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
マンド鉱山,買い,マンドツールセット,915,-1,1.04,27,特産品,2024-12-15 03:48:45
マンド鉱山,買い,石材,202,-1,1.12,45,通常品,2024-12-15 03:48:45
マンド鉱山,買い,骨材,31,-1,1.03,72,通常品,2024-12-15 03:48:45
マンド鉱山,買い,建築材料,491,1,1.09,30,通常品,2024-12-15 03:48:45
マンド鉱山,買い,鉄鉱石,343,-1,0.98,36,通常品,2024-12-15 03:48:45
マンド鉱山,買い,鉄筋コンクリートまくらぎ,502,-1,0.93,36,通常品,2024-12-15 03:48:45
マンド鉱山,買い,鉄道用特殊鋼,929,1,0.86,24,通常品,2024-12-15 03:48:45
マンド鉱山,買い,黄銅,682,1,1.1,30,通常品,2024-12-15 03:48:45
マンド鉱山,売り,トランク,684,1,1.16,32,通常品,2024-12-15 03:48:45
マンド鉱山,売り,火澄石,7194,-1,0.93,2,特産品,2024-12-15 03:48:45
マンド鉱山,売り,炭素繊維,1659,1,1.03,18,特産品,2024-12-15 03:48:45
マンド鉱山,売り,扇,848,-1,0.94,27,特産品,2024-12-15 03:48:45
マンド鉱山,売り,棉花,755,-1,0.89,23,特産品,2024-12-15 03:48:45
マンド鉱山,売り,ハニカム構造断熱材料,4391,-1,0.97,8,特産品,2024-12-15 03:48:45
マンド鉱山,売り,ロブスター,1445,-1,0.99,24,特産品,2024-12-15 03:48:45
マンド鉱山,売り,宇宙半導体,9614,-1,1.08,3,特産品,2024-12-15 03:48:45
マンド鉱山,売り,真丝羽绒枕头,3201,1,1.05,1,特産品,2024-12-15 03:48:45
マンド鉱山,売り,蕾丝花边,1915,1,0.88,1,特産品,2024-12-15 03:48:45
マンド鉱山,売り,蕾丝连衣裙,3026,-1,1.03,8,特産品,2024-12-15 03:48:45
マンド鉱山,売り,花呢,1763,1,1.07,1,特産品,2024-12-15 03:48:45
マンド鉱山,売り,银制列车工艺品,4294,1,1.01,1,通常品,2024-12-15 03:48:45
マンド鉱山,売り,牛仔裤,546,-1,1.0,10,通常品,2024-12-15 03:48:45
マンド鉱山,売り,纯棉布料,731,1,0.86,21,通常品,2024-12-15 03:48:45
マンド鉱山,売り,图形加速卡,1536,0,1.0,12,特産品,2024-12-15 03:48:45
マンド鉱山,売り,纯棉T恤,587,-1,1.05,35,通常品,2024-12-15 03:48:45
マンド鉱山,売り,金制列车工艺品,7511,1,0.9,1,通常品,2024-12-15 03:48:45
マンド鉱山,売り,花呢上衣,2255,1,1.08,10,特産品,2024-12-15 03:48:45
マンド鉱山,売り,紅茶,1028,-1,1.3,30,特産品,2024-12-15 03:48:45
マンド鉱山,売り,亚麻,942,-1,0.98,28,特産品,2024-12-15 03:48:45
マンド鉱山,売り,カセットテープ,295,1,1.09,50,通常品,2024-12-15 03:48:45
マンド鉱山,売り,羽绒,604,1,1.09,1,特産品,2024-12-15 03:48:45
マンド鉱山,売り,防弾ベスト,2961,1,1.01,10,特産品,2024-12-15 03:48:45
マンド鉱山,売り,プラスチック爆薬,843,-1,0.99,20,通常品,2024-12-15 03:48:45
マンド鉱山,売り,銃弾,704,-1,1.01,20,通常品,2024-12-15 03:48:45
マンド鉱山,売り,砲弾,1867,1,1.06,15,通常品,2024-12-15 03:48:45
マンド鉱山,売り,ステンレス鋼,1307,1,0.9,17,特産品,2024-12-15 03:48:45
マンド鉱山,売り,ガソリン,669,1,1.14,27,通常品,2024-12-15 03:48:45
