都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
マンド鉱山,買い,マンドツールセット,730,1,0.83,27,特産品,2024-12-15 16:21:08
マンド鉱山,買い,石材,180,1,1.0,45,通常品,2024-12-15 16:21:08
マンド鉱山,買い,骨材,32,1,1.07,72,通常品,2024-12-15 16:21:08
マンド鉱山,買い,建築材料,432,-1,0.96,30,通常品,2024-12-15 16:21:08
マンド鉱山,買い,鉄鉱石,406,1,1.16,36,通常品,2024-12-15 16:21:08
マンド鉱山,買い,鉄筋コンクリートまくらぎ,524,1,0.97,36,通常品,2024-12-15 16:21:08
マンド鉱山,買い,鉄道用特殊鋼,1166,-1,1.08,24,通常品,2024-12-15 16:21:08
マンド鉱山,買い,黄銅,595,-1,0.96,30,通常品,2024-12-15 16:21:08
マンド鉱山,売り,トランク,549,1,0.93,32,通常品,2024-12-15 16:21:08
マンド鉱山,売り,火澄石,7194,1,0.93,2,特産品,2024-12-15 16:21:08
マンド鉱山,売り,炭素繊維,1418,1,0.88,18,特産品,2024-12-15 16:21:08
マンド鉱山,売り,扇,902,-1,1.0,27,特産品,2024-12-15 16:21:08
マンド鉱山,売り,棉花,882,1,1.04,23,特産品,2024-12-15 16:21:08
マンド鉱山,売り,ハニカム構造断熱材料,4980,-1,1.1,8,特産品,2024-12-15 16:21:08
マンド鉱山,売り,ロブスター,1504,1,1.03,24,特産品,2024-12-15 16:21:08
マンド鉱山,売り,宇宙半導体,9258,1,1.04,3,特産品,2024-12-15 16:21:08
マンド鉱山,売り,真丝羽绒枕头,3171,1,1.04,1,特産品,2024-12-15 16:21:08
マンド鉱山,売り,蕾丝花边,2350,1,1.08,1,特産品,2024-12-15 16:21:08
マンド鉱山,売り,蕾丝连衣裙,2674,-1,0.91,8,特産品,2024-12-15 16:21:08
マンド鉱山,売り,花呢,1780,-1,1.08,1,特産品,2024-12-15 16:21:08
マンド鉱山,売り,银制列车工艺品,3868,-1,0.91,1,通常品,2024-12-15 16:21:08
マンド鉱山,売り,牛仔裤,590,-1,1.08,10,通常品,2024-12-15 16:21:08
マンド鉱山,売り,纯棉布料,808,1,0.95,21,通常品,2024-12-15 16:21:08
マンド鉱山,売り,图形加速卡,1536,0,1.0,12,特産品,2024-12-15 16:21:08
マンド鉱山,売り,纯棉T恤,604,1,1.08,35,通常品,2024-12-15 16:21:08
