都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
マンド鉱山,買い,マンドツールセット,783,1,0.89,27,特産品,2024-12-15 18:45:51
マンド鉱山,買い,石材,187,1,1.04,45,通常品,2024-12-15 18:45:51
マンド鉱山,買い,鉄鉱石,406,-1,1.16,36,通常品,2024-12-15 18:45:51
マンド鉱山,買い,建築材料,405,-1,0.9,30,通常品,2024-12-15 18:45:51
マンド鉱山,買い,骨材,33,1,1.11,72,通常品,2024-12-15 18:45:51
マンド鉱山,買い,鉄筋コンクリートまくらぎ,545,1,1.01,36,通常品,2024-12-15 18:45:51
マンド鉱山,買い,鉄道用特殊鋼,1123,-1,1.04,24,通常品,2024-12-15 18:45:51
マンド鉱山,買い,黄銅,558,-1,0.9,30,通常品,2024-12-15 18:45:51
マンド鉱山,売り,トランク,584,1,0.99,32,通常品,2024-12-15 18:45:51
マンド鉱山,売り,混構結晶のパキラ,6517,1,1.18,7,特産品,2024-12-15 18:45:51
マンド鉱山,売り,扇,830,-1,0.92,27,特産品,2024-12-15 18:45:51
マンド鉱山,売り,棉花,967,1,1.14,23,特産品,2024-12-15 18:45:51
マンド鉱山,売り,ハニカム構造断熱材料,4527,-1,1.0,8,特産品,2024-12-15 18:45:51
マンド鉱山,売り,ロブスター,1504,-1,1.03,24,特産品,2024-12-15 18:45:51
マンド鉱山,売り,宇宙半導体,9970,1,1.12,3,特産品,2024-12-15 18:45:51
マンド鉱山,売り,真丝羽绒枕头,2927,-1,0.96,1,特産品,2024-12-15 18:45:51
マンド鉱山,売り,蕾丝花边,2350,-1,1.08,1,特産品,2024-12-15 18:45:51
マンド鉱山,売り,蕾丝连衣裙,2674,1,0.91,8,特産品,2024-12-15 18:45:51
マンド鉱山,売り,花呢,1648,-1,1.0,1,特産品,2024-12-15 18:45:51
マンド鉱山,売り,银制列车工艺品,3443,-1,0.81,1,通常品,2024-12-15 18:45:51
マンド鉱山,売り,牛仔裤,557,-1,1.02,10,通常品,2024-12-15 18:45:51
マンド鉱山,売り,纯棉布料,859,1,1.01,21,通常品,2024-12-15 18:45:51
マンド鉱山,売り,GPU,1536,0,1.0,12,特産品,2024-12-15 18:45:51
マンド鉱山,売り,纯棉T恤,637,1,1.14,35,通常品,2024-12-15 18:45:51
マンド鉱山,売り,金制列车工艺品,9181,1,1.1,1,通常品,2024-12-15 18:45:51
マンド鉱山,売り,花呢上衣,2172,-1,1.04,10,特産品,2024-12-15 18:45:51
マンド鉱山,売り,紅茶,989,-1,1.25,30,特産品,2024-12-15 18:45:51
マンド鉱山,売り,カセットテープ,320,1,1.18,50,通常品,2024-12-15 18:45:51
