都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
マンド鉱山,買い,マンドツールセット,836,-1,0.95,27,特産品,2024-12-15 10:56:55
マンド鉱山,買い,石材,176,-1,0.98,45,通常品,2024-12-15 10:56:55
マンド鉱山,買い,骨材,29,1,0.97,72,通常品,2024-12-15 10:56:55
マンド鉱山,買い,建築材料,500,-1,1.11,30,通常品,2024-12-15 10:56:55
マンド鉱山,買い,鉄鉱石,354,1,1.01,36,通常品,2024-12-15 10:56:55
マンド鉱山,買い,鉄筋コンクリートまくらぎ,556,-1,1.03,36,通常品,2024-12-15 10:56:55
マンド鉱山,買い,鉄道用特殊鋼,1080,1,1.0,24,通常品,2024-12-15 10:56:55
マンド鉱山,買い,黄銅,688,-1,1.11,30,通常品,2024-12-15 10:56:55
マンド鉱山,売り,トランク,620,-1,1.05,32,通常品,2024-12-15 10:56:55
マンド鉱山,売り,火澄石,7580,-1,0.98,2,特産品,2024-12-15 10:56:55
マンド鉱山,売り,炭素繊維,1611,-1,1.0,18,特産品,2024-12-15 10:56:55
マンド鉱山,売り,扇,830,1,0.92,27,特産品,2024-12-15 10:56:55
マンド鉱山,売り,棉花,797,-1,0.94,23,特産品,2024-12-15 10:56:55
マンド鉱山,売り,ハニカム構造断熱材料,4618,1,1.02,8,特産品,2024-12-15 10:56:55
マンド鉱山,売り,ロブスター,1504,1,1.03,24,特産品,2024-12-15 10:56:55
マンド鉱山,売り,宇宙半導体,7122,-1,0.8,3,特産品,2024-12-15 10:56:55
マンド鉱山,売り,真丝羽绒枕头,2439,-1,0.8,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,蕾丝花边,2350,-1,1.08,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,蕾丝连衣裙,3144,1,1.07,8,特産品,2024-12-15 10:56:55
マンド鉱山,売り,花呢,1829,1,1.11,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,银制列车工艺品,4081,1,0.96,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,牛仔裤,628,1,1.15,10,通常品,2024-12-15 10:56:55
マンド鉱山,売り,纯棉布料,808,-1,0.95,21,通常品,2024-12-15 10:56:55
マンド鉱山,売り,图形加速卡,1536,0,1.0,12,特産品,2024-12-15 10:56:55
マンド鉱山,売り,纯棉T恤,503,1,0.9,35,通常品,2024-12-15 10:56:55
マンド鉱山,売り,金制列车工艺品,7929,1,0.95,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,花呢上衣,2172,-1,1.04,10,特産品,2024-12-15 10:56:55
マンド鉱山,売り,紅茶,989,1,1.25,30,特産品,2024-12-15 10:56:55
マンド鉱山,売り,亚麻,913,1,0.95,28,特産品,2024-12-15 10:56:55
マンド鉱山,売り,カセットテープ,255,1,0.94,50,通常品,2024-12-15 10:56:55
マンド鉱山,売り,羽绒,615,-1,1.11,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,防弾ベスト,2844,-1,0.97,10,特産品,2024-12-15 10:56:55
マンド鉱山,売り,プラスチック爆薬,809,-1,0.95,20,通常品,2024-12-15 10:56:55
マンド鉱山,売り,銃弾,732,1,1.05,20,通常品,2024-12-15 10:56:55
マンド鉱山,売り,砲弾,1514,1,0.86,15,通常品,2024-12-15 10:56:55
マンド鉱山,売り,ステンレス鋼,1365,-1,0.94,17,特産品,2024-12-15 10:56:55
マンド鉱山,売り,ガソリン,522,1,0.89,27,通常品,2024-12-15 10:56:55
マンド鉱山,売り,太陽光発電アレイ,7429,1,1.19,5,特産品,2024-12-15 10:56:55
マンド鉱山,売り,ライトスティック,461,1,0.98,35,通常品,2024-12-15 10:56:55
マンド鉱山,売り,グラフェン,2727,-1,0.97,7,特産品,2024-12-15 10:56:55
マンド鉱山,売り,汚染防止用防護服,3864,1,1.2,11,特産品,2024-12-15 10:56:55
マンド鉱山,売り,チタン合金,2898,1,1.0,11,特産品,2024-12-15 10:56:55
マンド鉱山,売り,スピーカー,1269,1,1.17,20,特産品,2024-12-15 10:56:55
マンド鉱山,売り,涤纶,175,-1,0.8,44,通常品,2024-12-15 10:56:55
マンド鉱山,売り,列車モデル,319,-1,0.88,40,通常品,2024-12-15 10:56:55
マンド鉱山,売り,修格里严选礼包,2348,-1,1.12,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,納豆,198,-1,1.01,45,通常品,2024-12-15 10:56:55
マンド鉱山,売り,Latona香水,1656,1,1.16,18,特産品,2024-12-15 10:56:55
マンド鉱山,売り,マラカイト,1657,-1,0.93,17,特産品,2024-12-15 10:56:55
マンド鉱山,売り,法兰绒,1492,-1,0.97,20,特産品,2024-12-15 10:56:55
マンド鉱山,売り,羊毛布料,1557,1,1.12,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,エンジン,2959,-1,0.83,9,特産品,2024-12-15 10:56:55
マンド鉱山,売り,猪,293,-1,1.01,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,铁山大米,246,-1,0.9,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,鸡,77,-1,0.86,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,羊绒,2461,-1,1.1,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,锦缎,2969,1,0.94,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,织锦缎,4225,-1,0.97,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,法兰绒睡衣,2374,1,1.2,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,太空棉,2859,1,1.05,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,马鲛鱼,403,-1,1.03,40,通常品,2024-12-15 10:56:55
マンド鉱山,売り,贻贝,189,-1,1.0,48,通常品,2024-12-15 10:56:55
マンド鉱山,売り,鉄鉱石,177,1,0.51,36,通常品,2024-12-15 10:56:55
マンド鉱山,売り,キャビア,4052,1,0.92,6,特産品,2024-12-15 10:56:55
マンド鉱山,売り,ワード山泉,62,1,1.04,60,通常品,2024-12-15 10:56:55
マンド鉱山,売り,東洋風の刃物,2348,-1,1.09,18,特産品,2024-12-15 10:56:55
マンド鉱山,売り,鉄道用特殊鋼,540,1,0.5,24,通常品,2024-12-15 10:56:55
マンド鉱山,売り,雪金锦袍,6262,-1,1.15,7,特産品,2024-12-15 10:56:55
マンド鉱山,売り,カーマイン・メイミリメシ,163,1,0.92,47,通常品,2024-12-15 10:56:55
マンド鉱山,売り,鱼肝油,3671,-1,1.03,8,特産品,2024-12-15 10:56:55
マンド鉱山,売り,扇贝,187,-1,0.96,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,アニタ小型発電機,9461,1,1.18,1,特産品,2024-12-15 10:56:55
マンド鉱山,売り,芳纶纤维,1709,1,1.07,20,特産品,2024-12-15 10:56:55
マンド鉱山,売り,真珠,5658,1,1.15,8,特産品,2024-12-15 10:56:55
マンド鉱山,売り,羊毛,1285,1,1.18,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,尼龙晴雨伞,751,1,1.02,1,通常品,2024-12-15 10:56:55
マンド鉱山,売り,弾丸加速装置,2251,-1,0.98,18,特産品,2024-12-15 10:56:55
マンド鉱山,売り,鸭,99,-1,0.86,52,通常品,2024-12-15 10:56:55
マンド鉱山,売り,羊绒衫,2730,-1,1.1,1,特産品,2024-12-15 10:56:55
