都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
マンド鉱山,買い,マンドツールセット,783,-1,0.89,27,特産品,2024-12-15 12:36:05
マンド鉱山,買い,石材,173,-1,0.96,45,通常品,2024-12-15 12:36:05
マンド鉱山,買い,骨材,30,1,0.99,72,通常品,2024-12-15 12:36:05
マンド鉱山,買い,建築材料,473,-1,1.05,30,通常品,2024-12-15 12:36:05
マンド鉱山,買い,鉄鉱石,364,1,1.04,36,通常品,2024-12-15 12:36:05
マンド鉱山,買い,鉄筋コンクリートまくらぎ,545,-1,1.01,36,通常品,2024-12-15 12:36:05
マンド鉱山,買い,鉄道用特殊鋼,1123,1,1.04,24,通常品,2024-12-15 12:36:05
マンド鉱山,買い,黄銅,670,-1,1.08,30,通常品,2024-12-15 12:36:05
マンド鉱山,売り,トランク,584,-1,0.99,32,通常品,2024-12-15 12:36:05
マンド鉱山,売り,火澄石,6807,-1,0.88,2,特産品,2024-12-15 12:36:05
マンド鉱山,売り,炭素繊維,1514,-1,0.94,18,特産品,2024-12-15 12:36:05
マンド鉱山,売り,扇,902,1,1.0,27,特産品,2024-12-15 12:36:05
マンド鉱山,売り,棉花,712,-1,0.84,23,特産品,2024-12-15 12:36:05
マンド鉱山,売り,ハニカム構造断熱材料,5070,1,1.12,8,特産品,2024-12-15 12:36:05
マンド鉱山,売り,ロブスター,1504,-1,1.03,24,特産品,2024-12-15 12:36:05
マンド鉱山,売り,宇宙半導体,7834,1,0.88,3,特産品,2024-12-15 12:36:05
マンド鉱山,売り,真丝羽绒枕头,2683,1,0.88,1,特産品,2024-12-15 12:36:05
マンド鉱山,売り,蕾丝花边,2176,-1,1.0,1,特産品,2024-12-15 12:36:05
マンド鉱山,売り,蕾丝连衣裙,3144,-1,1.07,8,特産品,2024-12-15 12:36:05
マンド鉱山,売り,花呢,1961,1,1.19,1,特産品,2024-12-15 12:36:05
マンド鉱山,売り,银制列车工艺品,4294,1,1.01,1,通常品,2024-12-15 12:36:05
マンド鉱山,売り,牛仔裤,655,1,1.2,10,通常品,2024-12-15 12:36:05
マンド鉱山,売り,纯棉布料,757,-1,0.89,21,通常品,2024-12-15 12:36:05
マンド鉱山,売り,图形加速卡,1536,0,1.0,12,特産品,2024-12-15 12:36:05
マンド鉱山,売り,纯棉T恤,537,1,0.96,35,通常品,2024-12-15 12:36:05
マンド鉱山,売り,金制列车工艺品,8346,1,1.0,1,通常品,2024-12-15 12:36:05
マンド鉱山,売り,花呢上衣,2004,-1,0.96,10,特産品,2024-12-15 12:36:05
マンド鉱山,売り,紅茶,1068,1,1.35,30,特産品,2024-12-15 12:36:05
マンド鉱山,売り,亚麻,1009,1,1.05,28,特産品,2024-12-15 12:36:05
マンド鉱山,売り,カセットテープ,271,1,1.0,50,通常品,2024-12-15 12:36:05
