都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,1126,-1,1.1,21,通常品,2024-12-15 20:35:01
フリーポートNo.7,買い,クリスタルフラワー,1937,1,1.09,14,特産品,2024-12-15 20:35:01
フリーポートNo.7,買い,海塩,97,1,1.1,70,通常品,2024-12-15 20:35:01
フリーポートNo.7,買い,混構結晶のパキラ,3910,-1,0.8,7,特産品,2024-12-15 20:35:01
フリーポートNo.7,買い,宇宙記念品,699,1,0.9,28,通常品,2024-12-15 20:35:01
フリーポートNo.7,買い,No.7 BEER,127,-1,1.08,56,通常品,2024-12-15 20:35:01
フリーポートNo.7,買い,ウシエビ,570,1,0.97,35,特産品,2024-12-15 20:35:01
フリーポートNo.7,買い,ナッツ,239,1,1.14,42,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,扇,1323,1,1.18,27,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,洗剤セット,171,-1,0.9,54,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,棉花,942,1,0.86,23,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,リチウムバッテリー,723,-1,0.88,28,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,高級カトラリー,413,-1,1.04,36,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,学会印刷書,884,-1,1.06,32,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,炭素繊維,1529,1,1.02,18,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,太陽電池,1045,-1,0.84,21,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,No.7 BEER,64,-1,0.54,56,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,鉄鉱石,439,1,1.12,36,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,真珠,3956,-1,0.86,8,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,汚染防止用防護服,2636,-1,0.88,11,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,コハク,2653,-1,0.94,13,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,アオリイカ,228,-1,0.92,48,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,カセットテープ,238,1,0.88,50,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,664,-1,1.0,36,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,納豆,214,-1,0.86,45,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,羊绒衫,2768,1,1.03,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,マンドツールセット,1195,1,0.93,27,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,法兰绒靠垫,1863,1,0.9,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,棉花枕头,966,-1,0.91,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,羊毛,1164,1,0.94,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,猪,315,-1,0.9,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,尼龙晴雨伞,717,-1,0.84,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,モーフィックフィールド照準器,1302,-1,1.18,18,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,ブランデー,1112,1,1.16,24,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,宇航服,8950,-1,0.8,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,ロケットのおもちゃ,646,-1,1.01,55,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,太陽光発電アレイ,5286,-1,0.9,5,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,芳纶纤维,1403,-1,0.95,20,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,山羊,544,-1,1.03,32,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,锦缎,3391,1,0.98,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,電子部品,563,-1,0.55,21,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,鸡,107,-1,0.99,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,羊绒,2027,-1,0.8,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,灯芯绒休闲裤,1595,-1,0.91,19,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,蕾丝花边,2046,1,1.02,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,ゲーム機,3659,1,1.03,10,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,冲锋衣,1270,1,1.06,29,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,亚麻,1034,-1,0.95,28,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,涤纶,258,1,1.09,44,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,グラフェンバッテリー,4436,-1,1.09,7,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,チタン合金,2606,-1,0.94,11,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,スピーカー,1150,1,1.06,20,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,蓝宝石,0,1,1.0,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,混構結晶のパキラ,1955,-1,0.4,7,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,牛,819,1,1.17,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,キダチトウガラシ,96,1,0.92,48,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,ロブスター,1334,1,1.05,24,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,ワードチキン,470,-1,1.01,39,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,エンジン,3189,-1,0.87,9,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,黄銅,784,-1,1.13,30,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,カーマイン・メイミリメシ,196,-1,0.96,47,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,画材,716,-1,1.01,36,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,石材,225,1,1.04,45,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,ビデオテープ,548,-1,1.01,30,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,レゾナンスパワー爆弾,4963,1,1.12,4,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,绣线,553,1,1.2,40,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,法兰绒睡衣,2126,-1,0.97,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,金丝,3932,-1,1.03,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,帝王蟹,1434,-1,0.83,16,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,真丝睡衣,3122,1,0.99,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,天鹅绒,2935,-1,0.82,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,雪纺,1130,-1,0.98,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,西服,3592,1,1.18,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,纯棉T恤,250,0,1.0,35,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,タチウオ,271,-1,0.87,48,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,キャビア,3796,-1,0.83,6,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,ナッツ,120,1,0.57,42,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,GPU,3948,1,1.02,12,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,水晶彫刻,923,1,1.03,21,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,グラフェン,1152,0,1.0,7,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,紅茶,1259,1,1.44,30,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,自動車パーツ,692,-1,0.85,24,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,人参,0,-1,0.98,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,鉄道用特殊鋼,1235,-1,0.93,24,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,トランク,552,1,1.0,32,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,列車モデル,405,-1,1.12,40,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,太空棉,2646,1,1.05,1,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,水产甄选礼盒,8281,1,1.2,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,海角水产礼盒,3896,-1,0.86,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,铁山大米,328,1,0.84,1,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,海塩,49,1,0.55,70,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,缶詰,126,1,1.09,45,通常品,2024-12-15 20:35:01
フリーポートNo.7,売り,方便食品（军用）,113,1,0.97,72,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,携帯音楽プレーヤー,1485,-1,0.95,21,特産品,2024-12-15 20:35:01
フリーポートNo.7,売り,修格里严选礼包,1883,1,0.86,1,特産品,2024-12-15 20:35:01
