都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,1106,1,1.08,21,通常品,2024-12-15 15:40:14
フリーポートNo.7,買い,クリスタルフラワー,1635,-1,0.92,14,特産品,2024-12-15 15:40:14
フリーポートNo.7,買い,海塩,86,1,0.98,70,通常品,2024-12-15 15:40:14
フリーポートNo.7,買い,混構結晶のパキラ,5132,-1,1.05,7,特産品,2024-12-15 15:40:14
フリーポートNo.7,買い,宇宙記念品,769,-1,0.99,28,通常品,2024-12-15 15:40:14
フリーポートNo.7,買い,No.7 BEER,120,1,1.02,56,通常品,2024-12-15 15:40:14
フリーポートNo.7,買い,ウシエビ,529,-1,0.9,35,特産品,2024-12-15 15:40:14
フリーポートNo.7,買い,ナッツ,204,1,0.97,42,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,扇,1076,-1,0.96,27,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,洗剤セット,194,-1,1.02,54,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,棉花,1095,-1,1.0,23,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,リチウムバッテリー,863,-1,1.05,28,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,高級カトラリー,377,1,0.95,36,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,学会印刷書,976,1,1.17,32,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,炭素繊維,1544,-1,1.03,18,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,太陽電池,1256,-1,1.01,21,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,No.7 BEER,60,1,0.51,56,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,鉄鉱石,372,1,0.95,36,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,真珠,4968,-1,1.08,8,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,汚染防止用防護服,3266,-1,1.09,11,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,コハク,2963,1,1.05,13,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,アオリイカ,270,1,1.09,48,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,カセットテープ,236,-1,0.87,50,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,744,-1,1.12,36,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,納豆,269,-1,1.08,45,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,羊绒衫,2848,-1,1.06,1,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,マンドツールセット,1311,-1,1.02,27,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,法兰绒靠垫,1884,-1,0.91,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,棉花枕头,1147,1,1.08,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,羊毛,1052,-1,0.85,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,猪,357,-1,1.02,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,尼龙晴雨伞,862,-1,1.01,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,モーフィックフィールド照準器,1423,1,1.29,18,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,海角水产礼盒,4892,-1,1.08,1,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,ブランデー,949,1,0.99,24,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,宇航服,11411,-1,1.02,1,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,ロケットのおもちゃ,589,1,0.92,55,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,太陽光発電アレイ,6578,-1,1.12,5,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,芳纶纤维,1728,1,1.17,20,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,山羊,634,1,1.2,32,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,锦缎,3183,-1,0.92,1,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,電子部品,553,1,0.54,21,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,鸡,105,-1,0.97,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,羊绒,2635,-1,1.04,1,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,灯芯绒休闲裤,1893,-1,1.08,19,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,蕾丝花边,1605,-1,0.8,1,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,法兰绒,1841,1,1.08,20,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,冲锋衣,1066,1,0.89,29,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,亚麻,870,-1,0.8,28,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,涤纶,218,-1,0.92,44,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,グラフェンバッテリー,4355,1,1.07,7,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,チタン合金,3216,-1,1.16,11,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,スピーカー,1031,-1,0.95,20,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,蓝宝石,0,1,0.98,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,混構結晶のパキラ,2566,-1,0.53,7,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,牛,700,1,1.0,1,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,キダチトウガラシ,102,-1,0.98,48,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,ロブスター,1156,-1,0.91,24,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,ワードチキン,474,1,1.02,39,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,エンジン,3409,1,0.93,9,特産品,2024-12-15 15:40:14
フリーポートNo.7,売り,黄銅,722,1,1.04,30,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,カーマイン・メイミリメシ,218,1,1.07,47,通常品,2024-12-15 15:40:14
フリーポートNo.7,売り,画材,674,1,0.95,36,通常品,2024-12-15 15:40:14
