都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,1065,1,1.04,21,通常品,2024-12-15 14:40:14
フリーポートNo.7,買い,クリスタルフラワー,1706,-1,0.96,14,特産品,2024-12-15 14:40:14
フリーポートNo.7,買い,海塩,84,-1,0.96,70,通常品,2024-12-15 14:40:14
フリーポートNo.7,買い,混構結晶のパキラ,5377,-1,1.1,7,特産品,2024-12-15 14:40:14
フリーポートNo.7,買い,宇宙記念品,793,-1,1.02,28,通常品,2024-12-15 14:40:14
フリーポートNo.7,買い,No.7 BEER,118,1,1.0,56,通常品,2024-12-15 14:40:14
フリーポートNo.7,買い,ウシエビ,547,-1,0.93,35,特産品,2024-12-15 14:40:14
フリーポートNo.7,買い,ナッツ,197,1,0.94,42,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,扇,1121,-1,1.0,27,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,洗剤セット,198,-1,1.04,54,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,棉花,1150,1,1.05,23,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,リチウムバッテリー,888,-1,1.08,28,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,高級カトラリー,365,1,0.92,36,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,学会印刷書,951,1,1.14,32,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,炭素繊維,1589,-1,1.06,18,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,太陽電池,1294,1,1.04,21,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,No.7 BEER,59,1,0.5,56,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,鉄鉱石,361,1,0.92,36,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,真珠,5152,-1,1.12,8,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,汚染防止用防護服,3385,-1,1.13,11,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,コハク,2822,1,1.0,13,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,アオリイカ,263,1,1.06,48,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,カセットテープ,244,-1,0.9,50,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,757,-1,1.14,36,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,納豆,279,1,1.12,45,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,羊绒衫,2983,-1,1.11,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,マンドツールセット,1349,-1,1.05,27,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,法兰绒靠垫,1967,-1,0.95,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,棉花枕头,1115,1,1.05,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,羊毛,1102,-1,0.89,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,猪,364,-1,1.04,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,尼龙晴雨伞,887,-1,1.04,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,モーフィックフィールド照準器,1390,1,1.26,18,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,海角水产礼盒,5074,-1,1.12,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,ブランデー,921,-1,0.96,24,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,宇航服,11858,-1,1.06,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,ロケットのおもちゃ,570,-1,0.89,55,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,太陽光発電アレイ,6813,-1,1.16,5,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,芳纶纤维,1669,1,1.13,20,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,山羊,618,1,1.17,32,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,锦缎,3322,-1,0.96,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,電子部品,533,1,0.52,21,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,鸡,107,-1,0.99,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,羊绒,2762,-1,1.09,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,灯芯绒休闲裤,1946,-1,1.11,19,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,蕾丝花边,1685,-1,0.84,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,法兰绒,1773,1,1.04,20,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,冲锋衣,1030,1,0.86,29,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,亚麻,914,-1,0.84,28,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,涤纶,225,-1,0.95,44,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,グラフェンバッテリー,4192,1,1.03,7,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,チタン合金,3326,1,1.2,11,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,スピーカー,1063,-1,0.98,20,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,蓝宝石,0,1,0.98,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,混構結晶のパキラ,2689,-1,0.55,7,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,牛,679,1,0.97,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,キダチトウガラシ,104,-1,1.0,48,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,ロブスター,1207,-1,0.95,24,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,ワードチキン,460,1,0.99,39,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,エンジン,3263,1,0.89,9,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,黄銅,701,1,1.01,30,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,カーマイン・メイミリメシ,212,1,1.04,47,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,画材,659,1,0.93,36,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,石材,220,-1,1.02,45,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,ビデオテープ,592,1,1.09,30,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,レゾナンスパワー爆弾,5672,-1,1.28,4,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,绣线,466,1,1.01,40,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,法兰绒睡衣,1951,-1,0.89,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,金丝,4161,1,1.09,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,帝王蟹,1884,1,1.09,16,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,真丝睡衣,3312,-1,1.05,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,天鹅绒,3722,1,1.04,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,雪纺,1153,1,1.0,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,西服,2800,1,0.92,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,纯棉T恤,250,0,1.0,35,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,タチウオ,334,-1,1.07,48,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,キャビア,5260,1,1.15,6,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,ナッツ,99,1,0.47,42,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,图形加速卡,3368,-1,0.87,12,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,水晶彫刻,851,-1,0.95,21,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,グラフェン,1152,0,1.0,7,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,紅茶,1154,-1,1.32,30,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,自動車パーツ,855,-1,1.05,24,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,人参,0,-1,1.0,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,鉄道用特殊鋼,1315,-1,0.99,24,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,トランク,541,-1,0.98,32,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,列車モデル,391,1,1.08,40,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,太空棉,2747,-1,1.09,1,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,水产甄选礼盒,6763,1,0.98,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,ゲーム機,3872,-1,1.09,10,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,铁山大米,371,-1,0.95,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,海塩,42,-1,0.48,70,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,方便食品（军用）,111,-1,0.95,72,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,携帯音楽プレーヤー,1516,1,0.97,21,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,修格里严选礼包,2234,-1,1.02,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,アニタ202軍用ドローン,3116,-1,0.84,7,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,液体酸素メタン燃料,1053,1,1.16,21,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,西服面料,2455,1,0.96,1,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,二次電池,320,1,1.04,42,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,骨材,34,-1,0.94,72,通常品,2024-12-15 14:40:14
フリーポートNo.7,売り,トルコ石,1561,1,1.05,19,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,アニタ101民用ドローン,1991,1,1.2,14,特産品,2024-12-15 14:40:14
フリーポートNo.7,売り,织锦缎,4390,1,0.92,1,特産品,2024-12-15 14:40:14
