都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,983,1,0.96,21,通常品,2024-12-15 12:40:13
フリーポートNo.7,買い,クリスタルフラワー,1848,-1,1.04,14,特産品,2024-12-15 12:40:13
フリーポートNo.7,買い,海塩,88,-1,1.0,70,通常品,2024-12-15 12:40:13
フリーポートNo.7,買い,混構結晶のパキラ,5866,1,1.2,7,特産品,2024-12-15 12:40:13
フリーポートNo.7,買い,宇宙記念品,839,-1,1.08,28,通常品,2024-12-15 12:40:13
フリーポートNo.7,買い,No.7 BEER,113,1,0.96,56,通常品,2024-12-15 12:40:13
フリーポートNo.7,買い,ウシエビ,582,-1,0.99,35,特産品,2024-12-15 12:40:13
フリーポートNo.7,買い,ナッツ,185,1,0.88,42,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,扇,1121,1,1.0,27,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,グラファイト,448,1,0.99,37,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,洗剤セット,205,-1,1.08,54,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,棉花,1040,1,0.95,23,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,リチウムバッテリー,937,-1,1.14,28,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,高級カトラリー,365,-1,0.92,36,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,学会印刷書,901,1,1.08,32,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,宇宙記念品,420,-1,0.54,28,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,炭素繊維,1589,1,1.06,18,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,太陽電池,1219,1,0.98,21,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,No.7 BEER,57,1,0.48,56,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,鉄鉱石,337,1,0.86,36,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,真珠,5520,1,1.2,8,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,汚染防止用防護服,3625,-1,1.21,11,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,コハク,2540,1,0.9,13,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,アオリイカ,248,1,1.0,48,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,海塩,44,-1,0.5,70,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,770,1,1.16,36,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,漆黒鉱滓,1004,1,1.36,37,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,納豆,259,1,1.04,45,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,羊绒衫,2983,1,1.11,1,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,マンドツールセット,1426,-1,1.11,27,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,法兰绒靠垫,2132,-1,1.03,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,棉花枕头,1051,-1,0.99,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,羊毛,1201,-1,0.97,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,猪,364,1,1.04,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,尼龙晴雨伞,938,1,1.1,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,モーフィックフィールド照準器,1324,1,1.2,18,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,ブランデー,978,-1,1.02,24,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,宇航服,12753,1,1.14,1,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,プラスチック爆薬,1037,1,1.09,20,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,ロケットのおもちゃ,608,-1,0.95,55,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,太陽光発電アレイ,6930,1,1.18,5,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,芳纶纤维,1551,1,1.05,20,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,山羊,586,1,1.11,32,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,锦缎,3598,-1,1.04,1,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,電子部品,492,1,0.48,21,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,鸡,111,-1,1.03,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,羊绒,3015,1,1.19,1,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,灯芯绒休闲裤,1946,1,1.11,19,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,蕾丝花边,1846,-1,0.92,1,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,ゲーム機,4156,1,1.17,10,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,冲锋衣,958,-1,0.8,29,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,亚麻,1023,-1,0.94,28,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,涤纶,239,-1,1.01,44,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,グラフェンバッテリー,3867,1,0.95,7,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,チタン合金,3105,1,1.12,11,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,混構結晶のパキラ,2933,1,0.6,7,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,牛,637,-1,0.91,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,キダチトウガラシ,108,-1,1.04,48,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,ロブスター,1308,-1,1.03,24,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,ワードチキン,432,1,0.93,39,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,エンジン,3263,-1,0.89,9,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,黄銅,659,1,0.95,30,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,カーマイン・メイミリメシ,200,1,0.98,47,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,画材,631,1,0.89,36,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,石材,229,-1,1.06,45,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,ビデオテープ,559,1,1.03,30,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,アニタ101民用ドローン,1858,1,1.12,14,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,法兰绒睡衣,2126,-1,0.97,1,通常品,2024-12-15 12:40:13
フリーポートNo.7,売り,金丝,3779,1,0.99,1,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,帝王蟹,1745,1,1.01,16,特産品,2024-12-15 12:40:13
フリーポートNo.7,売り,真丝睡衣,3564,-1,1.13,1,特産品,2024-12-15 12:40:13
