都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,932,-1,0.91,21,通常品,2024-12-15 04:52:55
フリーポートNo.7,買い,クリスタルフラワー,1564,1,0.88,14,特産品,2024-12-15 04:52:55
フリーポートNo.7,買い,海塩,100,-1,1.14,70,通常品,2024-12-15 04:52:55
フリーポートNo.7,買い,混構結晶のパキラ,4155,-1,0.85,7,特産品,2024-12-15 04:52:55
フリーポートNo.7,買い,宇宙記念品,793,-1,1.02,28,通常品,2024-12-15 04:52:55
フリーポートNo.7,買い,No.7 BEER,113,-1,0.96,56,通常品,2024-12-15 04:52:55
フリーポートNo.7,買い,ウシエビ,694,1,1.18,35,特産品,2024-12-15 04:52:55
フリーポートNo.7,買い,ナッツ,223,-1,1.06,42,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,扇,1009,-1,0.9,27,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,グラファイト,448,-1,0.99,37,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,洗剤セット,190,1,1.0,54,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,棉花,1259,-1,1.15,23,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,リチウムバッテリー,863,1,1.05,28,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,高級カトラリー,389,1,0.98,36,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,学会印刷書,851,1,1.02,32,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,宇宙記念品,397,-1,0.51,28,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,炭素繊維,1409,-1,0.94,18,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,太陽電池,1020,-1,0.82,21,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,No.7 BEER,57,-1,0.48,56,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,鉄鉱石,384,-1,0.98,36,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,真珠,4048,-1,0.88,8,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,汚染防止用防護服,3505,1,1.17,11,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,コハク,3048,-1,1.08,13,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,アオリイカ,233,1,0.94,48,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,海塩,50,-1,0.57,70,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,664,1,1.0,36,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,漆黒鉱滓,797,1,1.08,37,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,納豆,212,-1,0.85,45,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,羊绒衫,2445,-1,0.91,1,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,マンドツールセット,1362,1,1.06,27,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,法兰绒靠垫,1967,1,0.95,1,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,棉花枕头,924,-1,0.87,1,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,羊毛,1300,1,1.05,1,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,猪,364,-1,1.04,1,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,尼龙晴雨伞,734,1,0.86,1,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,モーフィックフィールド照準器,1158,1,1.05,18,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,海角水产礼盒,4258,-1,0.94,1,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,ブランデー,1093,-1,1.14,24,通常品,2024-12-15 04:52:55
フリーポートNo.7,売り,宇航服,10516,-1,0.94,1,特産品,2024-12-15 04:52:55
フリーポートNo.7,売り,プラスチック爆薬,961,-1,1.01,20,通常品,2024-12-15 04:52:55
