都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,1229,1,1.2,21,通常品,2024-12-15 18:19:58
フリーポートNo.7,買い,クリスタルフラワー,1777,1,1.0,14,特産品,2024-12-15 18:19:58
フリーポートNo.7,買い,海塩,92,1,1.04,70,通常品,2024-12-15 18:19:58
フリーポートNo.7,買い,混構結晶のパキラ,4644,-1,0.95,7,特産品,2024-12-15 18:19:58
フリーポートNo.7,買い,宇宙記念品,723,-1,0.93,28,通常品,2024-12-15 18:19:58
フリーポートNo.7,買い,No.7 BEER,125,1,1.06,56,通常品,2024-12-15 18:19:58
フリーポートNo.7,買い,ウシエビ,529,1,0.9,35,特産品,2024-12-15 18:19:58
フリーポートNo.7,買い,ナッツ,216,1,1.03,42,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,扇,1166,1,1.04,27,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,洗剤セット,186,-1,0.98,54,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,棉花,986,-1,0.9,23,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,リチウムバッテリー,814,-1,0.99,28,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,高級カトラリー,401,1,1.01,36,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,学会印刷書,976,-1,1.17,32,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,炭素繊維,1454,-1,0.97,18,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,太陽電池,1182,-1,0.95,21,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,No.7 BEER,63,1,0.53,56,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,鉄鉱石,396,1,1.01,36,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,真珠,4600,-1,1.0,8,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,汚染防止用防護服,3026,-1,1.01,11,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,コハク,2963,-1,1.05,13,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,アオリイカ,255,-1,1.03,48,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,カセットテープ,220,-1,0.81,50,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,704,-1,1.06,36,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,納豆,249,-1,1.0,45,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,羊绒衫,2580,-1,0.96,1,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,マンドツールセット,1234,-1,0.96,27,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,法兰绒靠垫,1718,-1,0.83,1,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,棉花枕头,1083,-1,1.02,1,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,羊毛,990,-1,0.8,1,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,猪,343,-1,0.98,1,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,尼龙晴雨伞,810,-1,0.95,1,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,モーフィックフィールド照準器,1423,-1,1.29,18,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,ブランデー,1007,1,1.05,24,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,宇航服,10516,-1,0.94,1,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,ロケットのおもちゃ,627,1,0.98,55,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,太陽光発電アレイ,6108,-1,1.04,5,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,芳纶纤维,1610,-1,1.09,20,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,山羊,602,-1,1.14,32,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,锦缎,2906,-1,0.84,1,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,電子部品,615,1,0.6,21,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,鸡,105,1,0.97,1,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,羊绒,2382,-1,0.94,1,特産品,2024-12-15 18:19:58
フリーポートNo.7,売り,灯芯绒休闲裤,1788,-1,1.02,19,通常品,2024-12-15 18:19:58
フリーポートNo.7,売り,蕾丝花边,1765,1,0.88,1,特産品,2024-12-15 18:19:58
