都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
フリーポートNo.7,買い,電子部品,891,-1,0.87,21,通常品,2024-12-15 06:38:02
フリーポートNo.7,買い,クリスタルフラワー,1706,1,0.96,14,特産品,2024-12-15 06:38:02
フリーポートNo.7,買い,海塩,99,-1,1.12,70,通常品,2024-12-15 06:38:02
フリーポートNo.7,買い,混構結晶のパキラ,4399,1,0.9,7,特産品,2024-12-15 06:38:02
フリーポートNo.7,買い,宇宙記念品,793,1,1.02,28,通常品,2024-12-15 06:38:02
フリーポートNo.7,買い,No.7 BEER,109,-1,0.92,56,通常品,2024-12-15 06:38:02
フリーポートNo.7,買い,ウシエビ,688,-1,1.17,35,特産品,2024-12-15 06:38:02
フリーポートNo.7,買い,ナッツ,210,-1,1.0,42,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,扇,919,-1,0.82,27,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,グラファイト,448,1,0.99,37,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,洗剤セット,198,1,1.04,54,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,棉花,1150,-1,1.05,23,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,リチウムバッテリー,888,1,1.08,28,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,高級カトラリー,413,1,1.04,36,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,学会印刷書,851,-1,1.02,32,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,宇宙記念品,397,1,0.51,28,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,炭素繊維,1319,-1,0.88,18,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,太陽電池,995,-1,0.8,21,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,No.7 BEER,55,-1,0.46,56,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,鉄鉱石,361,-1,0.92,36,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,真珠,4416,1,0.96,8,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,汚染防止用防護服,3625,1,1.21,11,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,コハク,2766,-1,0.98,13,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,アオリイカ,248,1,1.0,48,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,海塩,50,-1,0.56,70,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,鉄筋コンクリートまくらぎ,691,1,1.04,36,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,漆黒鉱滓,827,1,1.12,37,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,納豆,199,-1,0.8,45,通常品,2024-12-15 06:38:02
フリーポートNo.7,売り,羊绒衫,2176,-1,0.81,1,特産品,2024-12-15 06:38:02
フリーポートNo.7,売り,マンドツールセット,1439,1,1.12,27,特産品,2024-12-15 06:38:02
