都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタロケット,買い,ロケットのおもちゃ,600,1,1.07,55,通常品,2024-12-15 18:35:08
アニタロケット,買い,高熱伝導セラミックス,1761,-1,1.08,13,通常品,2024-12-15 18:35:08
アニタロケット,買い,液体酸素メタン燃料,967,-1,1.15,21,通常品,2024-12-15 18:35:08
アニタロケット,買い,ブラシナシ電機,615,-1,0.83,34,通常品,2024-12-15 18:35:08
アニタロケット,買い,ニッケル高温合金,1250,1,0.88,13,通常品,2024-12-15 18:35:08
アニタロケット,買い,ハニカム構造断熱材料,3517,1,0.94,8,特産品,2024-12-15 18:35:08
アニタロケット,売り,イルメナイト,2203,1,1.0,15,特産品,2024-12-15 18:35:08
アニタロケット,売り,棉花,1027,-1,0.81,23,特産品,2024-12-15 18:35:08
アニタロケット,売り,漆黒鉱滓,902,1,1.12,37,通常品,2024-12-15 18:35:08
アニタロケット,売り,メノウ,2385,-1,1.0,17,特産品,2024-12-15 18:35:08
アニタロケット,売り,純金コイル,8099,-1,0.95,1,特産品,2024-12-15 18:35:08
アニタロケット,売り,珪砂,375,1,1.08,47,通常品,2024-12-15 18:35:08
アニタロケット,売り,キャビア,4803,1,1.05,6,特産品,2024-12-15 18:35:08
アニタロケット,売り,金箔,4902,1,1.13,1,特産品,2024-12-15 18:35:08
アニタロケット,売り,火澄石,8159,1,1.05,2,特産品,2024-12-15 18:35:08
アニタロケット,売り,洗剤セット,196,1,1.03,54,通常品,2024-12-15 18:35:08
アニタロケット,売り,ブランデー,1058,1,1.13,24,通常品,2024-12-15 18:35:08
アニタロケット,売り,アニタ202軍用ドローン,3815,1,1.0,7,特産品,2024-12-15 18:35:08
アニタロケット,売り,花呢上衣,1836,-1,0.8,10,特産品,2024-12-15 18:35:08
アニタロケット,売り,金制列车工艺品,10390,1,1.2,1,通常品,2024-12-15 18:35:08
