都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタロケット,買い,ロケットのおもちゃ,600,1,1.07,55,通常品,2024-12-15 18:17:57
アニタロケット,買い,高熱伝導セラミックス,1827,-1,1.12,13,通常品,2024-12-15 18:17:57
アニタロケット,買い,液体酸素メタン燃料,1009,1,1.2,21,通常品,2024-12-15 18:17:57
アニタロケット,買い,ブラシナシ電機,615,-1,0.83,34,通常品,2024-12-15 18:17:57
アニタロケット,買い,ニッケル高温合金,1250,1,0.88,13,通常品,2024-12-15 18:17:57
アニタロケット,買い,ハニカム構造断熱材料,3517,1,0.94,8,特産品,2024-12-15 18:17:57
アニタロケット,売り,イルメナイト,2115,1,0.96,15,特産品,2024-12-15 18:17:57
アニタロケット,売り,棉花,1090,-1,0.86,23,特産品,2024-12-15 18:17:57
アニタロケット,売り,漆黒鉱滓,869,-1,1.08,37,通常品,2024-12-15 18:17:57
アニタロケット,売り,メノウ,2480,1,1.04,17,特産品,2024-12-15 18:17:57
アニタロケット,売り,純金コイル,8525,-1,1.0,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,珪砂,375,1,1.08,47,通常品,2024-12-15 18:17:57
アニタロケット,売り,キャビア,4574,1,1.0,6,特産品,2024-12-15 18:17:57
アニタロケット,売り,金箔,4685,1,1.08,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,火澄石,8159,1,1.05,2,特産品,2024-12-15 18:17:57
アニタロケット,売り,洗剤セット,192,1,1.01,54,通常品,2024-12-15 18:17:57
アニタロケット,売り,ブランデー,1030,1,1.1,24,通常品,2024-12-15 18:17:57
アニタロケット,売り,アニタ202軍用ドローン,3662,-1,0.96,7,特産品,2024-12-15 18:17:57
アニタロケット,売り,花呢上衣,1928,-1,0.84,10,特産品,2024-12-15 18:17:57
アニタロケット,売り,金制列车工艺品,10390,1,1.2,1,通常品,2024-12-15 18:17:57
アニタロケット,売り,纯棉T恤,534,1,1.01,35,通常品,2024-12-15 18:17:57
アニタロケット,売り,不織布,667,-1,1.11,30,通常品,2024-12-15 18:17:57
アニタロケット,売り,ガソリン,658,1,0.93,27,通常品,2024-12-15 18:17:57
アニタロケット,売り,銃弾,852,1,1.04,20,通常品,2024-12-15 18:17:57
アニタロケット,売り,納豆,299,1,1.08,45,通常品,2024-12-15 18:17:57
アニタロケット,売り,砲弾,1883,1,0.91,15,通常品,2024-12-15 18:17:57
アニタロケット,売り,方便食品（军用）,113,1,0.97,72,特産品,2024-12-15 18:17:57
アニタロケット,売り,プラスチック爆薬,1167,1,1.12,20,通常品,2024-12-15 18:17:57
アニタロケット,売り,ステンレス鋼,2010,1,1.12,17,特産品,2024-12-15 18:17:57
アニタロケット,売り,タチウオ,309,-1,0.99,48,通常品,2024-12-15 18:17:57
アニタロケット,売り,レゾナンスパワー爆弾,4944,-1,1.09,4,特産品,2024-12-15 18:17:57
アニタロケット,売り,防弾ベスト,3444,1,0.96,10,特産品,2024-12-15 18:17:57
アニタロケット,売り,高級カトラリー,448,-1,1.05,36,通常品,2024-12-15 18:17:57
アニタロケット,売り,ブラシナシ電機,308,-1,0.42,34,通常品,2024-12-15 18:17:57
アニタロケット,売り,修格里严选礼包,2546,1,1.07,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,エンジン,4060,-1,1.05,9,特産品,2024-12-15 18:17:57
アニタロケット,売り,鱼肝油,3197,1,0.97,8,特産品,2024-12-15 18:17:57
アニタロケット,売り,ロケットのおもちゃ,300,1,0.54,55,通常品,2024-12-15 18:17:57
アニタロケット,売り,海角水产礼盒,5210,1,1.15,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,西大陆甄选礼盒,7990,-1,1.0,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,水产甄选礼盒,6832,1,0.99,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,金枪鱼,2194,-1,0.92,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,翻车魨,5869,1,1.17,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,宇航服,12510,1,1.08,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,ワードチキン,571,-1,0.93,39,特産品,2024-12-15 18:17:57
アニタロケット,売り,ロブスター,1287,-1,0.99,24,特産品,2024-12-15 18:17:57
アニタロケット,売り,羽绒,738,-1,1.05,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,コハク,2979,-1,1.0,13,特産品,2024-12-15 18:17:57
アニタロケット,売り,自動車パーツ,833,-1,0.94,24,通常品,2024-12-15 18:17:57
アニタロケット,売り,紅茶,1403,-1,1.35,30,特産品,2024-12-15 18:17:57
アニタロケット,売り,方鉛鉱,864,1,1.08,29,通常品,2024-12-15 18:17:57
アニタロケット,売り,ジャガイモ,86,1,0.96,53,通常品,2024-12-15 18:17:57
アニタロケット,売り,砂金,3348,-1,1.0,11,特産品,2024-12-15 18:17:57
アニタロケット,売り,学会纪念品,2780,-1,1.13,12,特産品,2024-12-15 18:17:57
アニタロケット,売り,弾丸加速装置,3066,1,1.2,18,特産品,2024-12-15 18:17:57
アニタロケット,売り,年货大礼包,3593,1,1.02,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,银制列车工艺品,4934,1,1.1,1,通常品,2024-12-15 18:17:57
アニタロケット,売り,花呢,1595,-1,0.88,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,纯棉布料,970,1,1.05,21,通常品,2024-12-15 18:17:57
アニタロケット,売り,牛仔裤,615,-1,0.99,10,通常品,2024-12-15 18:17:57
アニタロケット,売り,蕾丝连衣裙,3194,1,1.15,8,特産品,2024-12-15 18:17:57
アニタロケット,売り,蕾丝花边,2078,-1,1.01,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,灯芯绒休闲裤,1830,-1,0.98,19,通常品,2024-12-15 18:17:57
アニタロケット,売り,冲锋衣,1085,1,0.83,29,通常品,2024-12-15 18:17:57
アニタロケット,売り,灯芯绒,1400,-1,0.95,1,通常品,2024-12-15 18:17:57
アニタロケット,売り,缝纫工具包,957,-1,0.99,32,特産品,2024-12-15 18:17:57
アニタロケット,売り,岚心锦服,6317,1,0.92,6,特産品,2024-12-15 18:17:57
アニタロケット,売り,黑毛牛排,4278,1,0.93,9,特産品,2024-12-15 18:17:57
アニタロケット,売り,水银,1193,1,1.04,20,通常品,2024-12-15 18:17:57
アニタロケット,売り,马鲛鱼,390,-1,1.12,40,通常品,2024-12-15 18:17:57
アニタロケット,売り,香薰蜡烛,1084,-1,1.02,24,特産品,2024-12-15 18:17:57
アニタロケット,売り,帝王蟹,1521,1,0.88,16,特産品,2024-12-15 18:17:57
アニタロケット,売り,扇贝,286,1,1.09,1,通常品,2024-12-15 18:17:57
アニタロケット,売り,雪金锦袍,6753,-1,1.07,7,特産品,2024-12-15 18:17:57
アニタロケット,売り,贻贝,169,1,1.0,48,通常品,2024-12-15 18:17:57
アニタロケット,売り,竹荚鱼,451,1,0.88,1,通常品,2024-12-15 18:17:57
アニタロケット,売り,高級スキンケア商品,3475,-1,0.98,9,特産品,2024-12-15 18:17:57
アニタロケット,売り,骨材,42,-1,1.07,72,通常品,2024-12-15 18:17:57
アニタロケット,売り,石材,194,-1,0.83,45,通常品,2024-12-15 18:17:57
アニタロケット,売り,グラファイト,442,-1,0.95,37,通常品,2024-12-15 18:17:57
アニタロケット,売り,建築材料,536,1,0.96,30,通常品,2024-12-15 18:17:57
アニタロケット,売り,トルコ石,1860,1,1.17,19,特産品,2024-12-15 18:17:57
アニタロケット,売り,マラカイト,1910,-1,0.87,17,特産品,2024-12-15 18:17:57
アニタロケット,売り,青金石,2809,1,1.06,13,特産品,2024-12-15 18:17:57
アニタロケット,売り,水晶彫刻,860,-1,0.96,21,通常品,2024-12-15 18:17:57
アニタロケット,売り,GPU,4086,-1,1.0,12,特産品,2024-12-15 18:17:57
アニタロケット,売り,太空棉,2115,-1,0.94,1,通常品,2024-12-15 18:17:57
アニタロケット,売り,雪纺,1318,1,1.06,1,特産品,2024-12-15 18:17:57
アニタロケット,売り,绵羊,500,-1,1.08,40,通常品,2024-12-15 18:17:57
アニタロケット,売り,牛仔布,302,1,0.83,40,通常品,2024-12-15 18:17:57
アニタロケット,売り,绣线,441,-1,0.91,40,通常品,2024-12-15 18:17:57
アニタロケット,売り,尼龙布,693,-1,0.93,36,通常品,2024-12-15 18:17:57
アニタロケット,売り,ワード山泉,76,1,1.01,56,通常品,2024-12-15 18:17:57
