都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
アニタロケット,買い,ロケットのおもちゃ,634,1,1.13,55,通常品,2024-12-15 10:40:06
アニタロケット,買い,高熱伝導セラミックス,1631,-1,1.0,13,通常品,2024-12-15 10:40:06
アニタロケット,買い,液体酸素メタン燃料,715,1,0.85,21,通常品,2024-12-15 10:40:06
アニタロケット,買い,ブラシナシ電機,771,-1,1.04,34,通常品,2024-12-15 10:40:06
アニタロケット,買い,ニッケル高温合金,1535,-1,1.08,13,通常品,2024-12-15 10:40:06
アニタロケット,買い,ハニカム構造断熱材料,4265,1,1.14,8,特産品,2024-12-15 10:40:06
アニタロケット,売り,棉花枕头,1002,-1,0.92,1,通常品,2024-12-15 10:40:06
アニタロケット,売り,棉花,1154,-1,0.91,23,特産品,2024-12-15 10:40:06
アニタロケット,売り,漆黒鉱滓,1095,-1,1.36,37,通常品,2024-12-15 10:40:06
アニタロケット,売り,メノウ,2576,-1,1.08,17,特産品,2024-12-15 10:40:06
アニタロケット,売り,純金コイル,8099,-1,0.95,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,珪砂,344,-1,0.99,47,通常品,2024-12-15 10:40:06
アニタロケット,売り,キャビア,4345,-1,0.95,6,特産品,2024-12-15 10:40:06
アニタロケット,売り,金箔,4902,1,1.13,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,火澄石,8547,-1,1.1,2,特産品,2024-12-15 10:40:06
アニタロケット,売り,水产甄选礼盒,7108,-1,1.03,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,ブランデー,945,-1,1.01,24,通常品,2024-12-15 10:40:06
アニタロケット,売り,アニタ202軍用ドローン,3815,1,1.0,7,特産品,2024-12-15 10:40:06
アニタロケット,売り,花呢上衣,2570,1,1.12,10,特産品,2024-12-15 10:40:06
アニタロケット,売り,金制列车工艺品,8225,-1,0.95,1,通常品,2024-12-15 10:40:06
アニタロケット,売り,纯棉T恤,455,-1,0.86,35,通常品,2024-12-15 10:40:06
アニタロケット,売り,不織布,649,1,1.08,30,通常品,2024-12-15 10:40:06
アニタロケット,売り,ガソリン,693,1,0.98,27,通常品,2024-12-15 10:40:06
アニタロケット,売り,銃弾,680,-1,0.83,20,通常品,2024-12-15 10:40:06
アニタロケット,売り,納豆,222,-1,0.8,45,通常品,2024-12-15 10:40:06
アニタロケット,売り,砲弾,1966,1,0.95,15,通常品,2024-12-15 10:40:06
アニタロケット,売り,方便食品（军用）,131,-1,1.12,72,特産品,2024-12-15 10:40:06
アニタロケット,売り,プラスチック爆薬,875,-1,0.84,20,通常品,2024-12-15 10:40:06
アニタロケット,売り,ステンレス鋼,1651,-1,0.92,17,特産品,2024-12-15 10:40:06
アニタロケット,売り,レゾナンスパワー爆弾,5489,1,1.21,4,特産品,2024-12-15 10:40:06
アニタロケット,売り,防弾ベスト,3300,-1,0.92,10,特産品,2024-12-15 10:40:06
アニタロケット,売り,羽绒服,2877,1,1.1,17,特産品,2024-12-15 10:40:06
アニタロケット,売り,ブラシナシ電機,386,-1,0.52,34,通常品,2024-12-15 10:40:06
アニタロケット,売り,修格里严选礼包,2355,-1,0.99,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,学会纪念品,2411,1,0.98,12,特産品,2024-12-15 10:40:06
アニタロケット,売り,弾丸加速装置,2606,-1,1.02,18,特産品,2024-12-15 10:40:06
アニタロケット,売り,列車モデル,411,1,1.07,40,通常品,2024-12-15 10:40:06
アニタロケット,売り,ロケットのおもちゃ,317,1,0.57,55,通常品,2024-12-15 10:40:06
アニタロケット,売り,海角水产礼盒,3941,-1,0.87,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,西大陆甄选礼盒,7670,1,0.96,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,洗剤セット,188,-1,0.99,54,通常品,2024-12-15 10:40:06
アニタロケット,売り,金枪鱼,2552,1,1.07,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,翻车魨,4113,-1,0.82,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,宇航服,9266,-1,0.8,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,ワードチキン,700,-1,1.14,39,特産品,2024-12-15 10:40:06
アニタロケット,売り,ロブスター,1339,1,1.03,24,特産品,2024-12-15 10:40:06
アニタロケット,売り,コハク,2532,1,0.85,13,特産品,2024-12-15 10:40:06
アニタロケット,売り,自動車パーツ,1019,1,1.15,24,通常品,2024-12-15 10:40:06
アニタロケット,売り,紅茶,1403,-1,1.35,30,特産品,2024-12-15 10:40:06
アニタロケット,売り,方鉛鉱,768,-1,0.96,29,通常品,2024-12-15 10:40:06
アニタロケット,売り,ジャガイモ,83,-1,0.92,53,通常品,2024-12-15 10:40:06
アニタロケット,売り,砂金,3515,1,1.05,11,特産品,2024-12-15 10:40:06
アニタロケット,売り,エンジン,3596,1,0.93,9,特産品,2024-12-15 10:40:06
アニタロケット,売り,鱼肝油,3692,1,1.12,8,特産品,2024-12-15 10:40:06
アニタロケット,売り,年货大礼包,3171,-1,0.9,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,银制列车工艺品,3812,-1,0.85,1,通常品,2024-12-15 10:40:06
アニタロケット,売り,花呢,2102,-1,1.16,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,纯棉布料,776,1,0.84,21,通常品,2024-12-15 10:40:06
アニタロケット,売り,牛仔裤,708,1,1.14,10,通常品,2024-12-15 10:40:06
アニタロケット,売り,蕾丝连衣裙,2416,-1,0.87,8,特産品,2024-12-15 10:40:06
アニタロケット,売り,蕾丝花边,2160,1,1.05,1,特産品,2024-12-15 10:40:06
アニタロケット,売り,灯芯绒休闲裤,1998,1,1.07,19,通常品,2024-12-15 10:40:06
アニタロケット,売り,冲锋衣,1255,-1,0.96,29,通常品,2024-12-15 10:40:06
アニタロケット,売り,灯芯绒,1445,1,0.98,1,通常品,2024-12-15 10:40:06
アニタロケット,売り,缝纫工具包,986,1,1.02,32,特産品,2024-12-15 10:40:06
アニタロケット,売り,岚心锦服,6591,-1,0.96,6,特産品,2024-12-15 10:40:06
アニタロケット,売り,黑毛牛排,4968,-1,1.08,9,特産品,2024-12-15 10:40:06
アニタロケット,売り,水银,963,-1,0.84,20,通常品,2024-12-15 10:40:06
アニタロケット,売り,马鲛鱼,348,1,1.0,40,通常品,2024-12-15 10:40:06
アニタロケット,売り,香薰蜡烛,1244,1,1.17,24,特産品,2024-12-15 10:40:06
アニタロケット,売り,帝王蟹,1866,1,1.08,16,特産品,2024-12-15 10:40:06
アニタロケット,売り,扇贝,254,-1,0.97,1,通常品,2024-12-15 10:40:06
アニタロケット,売り,雪金锦袍,5806,1,0.92,7,特産品,2024-12-15 10:40:06
アニタロケット,売り,贻贝,145,-1,0.86,48,通常品,2024-12-15 10:40:06
アニタロケット,売り,竹荚鱼,512,-1,1.0,1,通常品,2024-12-15 10:40:06
アニタロケット,売り,高級スキンケア,3156,1,0.89,9,特産品,2024-12-15 10:40:06
アニタロケット,売り,骨材,41,1,1.05,72,通常品,2024-12-15 10:40:06
アニタロケット,売り,石材,227,-1,0.97,45,通常品,2024-12-15 10:40:06
アニタロケット,売り,グラファイト,372,-1,0.8,37,通常品,2024-12-15 10:40:06
アニタロケット,売り,建築材料,619,1,1.11,30,通常品,2024-12-15 10:40:06
アニタロケット,売り,トルコ石,1670,-1,1.05,19,特産品,2024-12-15 10:40:06
アニタロケット,売り,マラカイト,2524,1,1.15,17,特産品,2024-12-15 10:40:06
