都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
クラリティデータセンター,買い,ビデオテープ,492,-1,0.96,30,通常品,2024-12-15 04:35:26
クラリティデータセンター,買い,列車モデル,314,-1,0.98,40,通常品,2024-12-15 04:35:26
クラリティデータセンター,買い,スピーカー,970,-1,1.01,20,特産品,2024-12-15 04:35:26
クラリティデータセンター,買い,カセットテープ,264,1,1.03,50,通常品,2024-12-15 04:35:26
クラリティデータセンター,買い,ゲームカートリッジ,648,1,1.0,30,特産品,2024-12-15 04:35:26
クラリティデータセンター,買い,自然銀,2200,-1,0.88,10,特産品,2024-12-15 04:35:26
クラリティデータセンター,買い,ゲーム機,3200,1,1.0,10,特産品,2024-12-15 04:35:26
クラリティデータセンター,買い,ライトスティック,420,1,1.01,35,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,家電,1026,1,0.89,21,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,自動車パーツ,726,-1,0.96,24,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,ナッツ,263,1,1.11,42,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,ニッケル高温合金,1759,1,1.04,13,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,珪砂,303,1,1.05,47,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,西大陆甄选礼盒,7999,-1,0.98,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,リチウムバッテリー,933,-1,1.03,28,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,海角水产礼盒,4370,-1,0.91,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,真珠,4920,1,1.0,8,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,方鉛鉱,857,-1,1.16,29,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,石材,240,1,1.18,45,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,アニタ101民用ドローン,2026,1,1.09,14,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,ジャガイモ,82,-1,1.12,53,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,羽绒,682,-1,1.11,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,蚕丝,2070,1,1.04,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,缶詰,112,1,0.99,45,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,鹅,258,1,0.99,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,天鹅绒,3136,-1,0.88,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,No.7 BEER,144,-1,1.08,56,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,高级女装,3925,-1,0.96,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,天鹅绒椅披,3999,1,0.99,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,西服,3503,1,1.16,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,雪纺,1214,-1,1.07,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,防弾ベスト,3257,-1,1.04,10,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,花呢,1648,1,1.11,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,高透磁率ケイ素鋼板,898,-1,0.99,29,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,ブランデー,878,-1,0.9,24,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,アニタ202軍用ドローン,4007,-1,1.08,7,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,ロブスター,1504,-1,1.03,24,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,修格里严选礼包,2264,-1,1.08,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,マンドツールセット,1153,-1,1.04,27,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,婦人服,1716,1,0.97,15,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,太空棉,2976,1,1.15,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,納豆,196,-1,0.86,45,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,图形加速卡,3635,1,1.02,12,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,年货大礼包,2891,-1,0.91,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,金丝,3498,1,0.92,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,牛,634,1,0.96,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,ワード山泉,64,1,1.03,60,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,羊毛布料,1486,-1,0.97,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,西服面料,2130,1,0.84,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,法兰绒睡衣,2087,-1,0.96,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,法兰绒,1590,-1,0.94,20,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,织锦缎,4134,-1,0.87,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,羊绒,2727,1,1.12,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,锦缎,3479,1,1.01,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,铁山大米,344,-1,0.98,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,グラフェンバッテリー,4813,1,1.09,7,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,ガソリン,634,1,1.05,27,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,ステンレス鋼,1702,-1,1.15,17,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,砲弾,2085,-1,1.15,15,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,銃弾,711,1,0.99,20,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,プラスチック爆薬,867,-1,0.98,20,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,純金コイル,7496,1,0.95,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,水产甄选礼盒,7066,-1,1.0,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,琴酒,607,-1,1.04,31,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,金箔酒,2583,1,0.9,15,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,宇航服,11648,1,1.06,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,翻车魨,4467,-1,0.94,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,ゲーム機,1600,1,0.5,10,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,学会印刷書,857,-1,0.86,32,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,海塩,94,-1,0.93,70,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,鱼肝油,3121,-1,0.91,8,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,学会纪念品,2882,-1,1.1,12,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,尼龙晴雨伞,681,-1,0.85,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,ワード山泉,63,-1,0.91,56,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,棉花枕头,952,1,0.92,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,羊毛,1364,-1,1.12,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,真丝羽绒枕头,3592,1,1.08,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,法兰绒靠垫,2135,1,1.04,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,芳纶纤维,1825,-1,1.16,20,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,羊绒衫,2881,1,1.1,1,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,猪,343,1,1.04,1,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,山羊,543,-1,0.97,32,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,スピーカー,485,-1,0.51,20,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,カセットテープ,132,1,0.52,50,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,アオリイカ,280,1,0.98,48,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,黑松露,5316,1,0.85,4,特産品,2024-12-15 04:35:26
クラリティデータセンター,売り,キダチトウガラシ,108,-1,0.95,48,通常品,2024-12-15 04:35:26
クラリティデータセンター,売り,金箔,5649,1,1.42,1,特産品,2024-12-15 04:35:26
