都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
クラリティデータセンター,買い,ビデオテープ,522,-1,1.02,30,通常品,2024-12-15 14:52:45
クラリティデータセンター,買い,列車モデル,294,1,0.92,40,通常品,2024-12-15 14:52:45
クラリティデータセンター,買い,スピーカー,970,1,1.01,20,特産品,2024-12-15 14:52:45
クラリティデータセンター,買い,カセットテープ,279,1,1.09,50,通常品,2024-12-15 14:52:45
クラリティデータセンター,買い,ゲームカートリッジ,596,-1,0.92,30,特産品,2024-12-15 14:52:45
クラリティデータセンター,買い,自然銀,2450,-1,0.98,10,特産品,2024-12-15 14:52:45
クラリティデータセンター,買い,ゲーム機,3200,-1,1.0,10,特産品,2024-12-15 14:52:45
クラリティデータセンター,買い,ライトスティック,420,1,1.01,35,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,家電,1303,-1,1.13,21,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,自動車パーツ,816,1,1.08,24,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,ナッツ,235,-1,0.99,42,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,ニッケル高温合金,1623,-1,0.96,13,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,珪砂,303,1,1.05,47,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,西大陆甄选礼盒,8652,-1,1.06,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,リチウムバッテリー,933,1,1.03,28,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,海角水产礼盒,4754,-1,0.99,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,真珠,4526,1,0.92,8,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,方鉛鉱,798,1,1.08,29,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,石材,199,-1,0.98,45,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,アニタ101民用ドローン,1878,1,1.01,14,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,ジャガイモ,70,1,0.96,53,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,羽绒,571,1,0.93,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,蚕丝,1791,-1,0.9,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,缶詰,103,-1,0.91,45,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,鹅,243,-1,0.93,1,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,天鹅绒,4099,-1,1.15,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,No.7 BEER,133,1,1.0,56,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,高级女装,4253,-1,1.04,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,天鹅绒椅披,3635,1,0.9,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,西服,2778,1,0.92,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,雪纺,1214,-1,1.07,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,防弾ベスト,3007,1,0.96,10,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,花呢,1530,1,1.03,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,高透磁率ケイ素鋼板,898,1,0.99,29,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,ブランデー,1112,1,1.14,24,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,アニタ202軍用ドローン,3710,1,1.0,7,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,ロブスター,1504,-1,1.03,24,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,修格里严选礼包,1928,1,0.92,1,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,マンドツールセット,1087,1,0.98,27,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,婦人服,1716,-1,0.97,15,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,太空棉,2200,-1,0.85,1,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,納豆,269,1,1.18,45,通常品,2024-12-15 14:52:45
クラリティデータセンター,売り,图形加速卡,3208,-1,0.9,12,特産品,2024-12-15 14:52:45
クラリティデータセンター,売り,年货大礼包,3399,-1,1.07,1,特産品,2024-12-15 14:52:45
