都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
クラリティデータセンター,買い,ビデオテープ,522,-1,1.02,30,通常品,2024-12-15 02:23:36
クラリティデータセンター,買い,列車モデル,333,-1,1.04,40,通常品,2024-12-15 02:23:36
クラリティデータセンター,買い,スピーカー,1027,-1,1.07,20,特産品,2024-12-15 02:23:36
クラリティデータセンター,買い,カセットテープ,248,1,0.97,50,通常品,2024-12-15 02:23:36
クラリティデータセンター,買い,ゲームカートリッジ,596,1,0.92,30,特産品,2024-12-15 02:23:36
クラリティデータセンター,買い,自然銀,2575,-1,1.03,10,特産品,2024-12-15 02:23:36
クラリティデータセンター,買い,ゲーム機,2944,1,0.92,10,特産品,2024-12-15 02:23:36
クラリティデータセンター,買い,ライトスティック,395,1,0.95,35,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,家電,957,1,0.83,21,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,自動車パーツ,771,-1,1.02,24,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,ナッツ,249,1,1.05,42,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,ニッケル高温合金,1623,1,0.96,13,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,珪砂,277,1,0.96,47,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,西大陆甄选礼盒,7999,1,0.98,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,リチウムバッテリー,988,-1,1.09,28,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,海角水产礼盒,4754,-1,0.99,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,真珠,4526,1,0.92,8,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,方鉛鉱,879,1,1.19,29,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,石材,231,1,1.14,45,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,アニタ101民用ドローン,1878,1,1.01,14,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,ジャガイモ,88,1,1.2,53,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,羽绒,682,1,1.11,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,蚕丝,1871,1,0.94,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,缶詰,112,-1,0.99,45,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,鹅,243,-1,0.93,1,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,天鹅绒,3493,-1,0.98,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,No.7 BEER,144,1,1.08,56,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,高级女装,4253,-1,1.04,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,天鹅绒椅披,3999,-1,0.99,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,西服,3262,1,1.08,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,雪纺,1283,1,1.13,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,防弾ベスト,3508,-1,1.12,10,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,混構結晶のパキラ,4962,-1,0.94,7,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,高透磁率ケイ素鋼板,952,-1,1.05,29,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,银制列车工艺品,3705,1,0.95,1,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,アニタ202軍用ドローン,4304,-1,1.16,7,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,ロブスター,1621,-1,1.11,24,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,修格里严选礼包,2431,-1,1.16,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,マンドツールセット,1220,-1,1.1,27,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,婦人服,1610,-1,0.91,15,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,保健品,0,-1,1.02,1,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,納豆,214,-1,0.94,45,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,不織布,660,-1,1.07,30,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,年货大礼包,3145,-1,0.99,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,金丝,3118,-1,0.82,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,牛,594,1,0.9,1,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,ワード山泉,61,-1,0.99,60,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,羊毛布料,1609,-1,1.05,1,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,西服面料,2054,-1,0.81,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,法兰绒睡衣,2261,-1,1.04,1,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,法兰绒,1725,-1,1.02,20,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,织锦缎,4514,-1,0.95,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,羊绒,2484,1,1.02,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,锦缎,3204,1,0.93,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,铁山大米,365,-1,1.04,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,グラフェンバッテリー,4460,1,1.01,7,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,ガソリン,574,1,0.95,27,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,ステンレス鋼,1702,1,1.15,17,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,砲弾,2085,1,1.15,15,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,銃弾,653,1,0.91,20,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,プラスチック爆薬,938,-1,1.06,20,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,純金コイル,6707,1,0.85,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,水产甄选礼盒,7631,-1,1.08,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,琴酒,642,-1,1.1,31,通常品,2024-12-15 02:23:36
クラリティデータセンター,売り,金箔酒,2296,-1,0.8,15,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,宇航服,10769,1,0.98,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,翻车魨,4942,-1,1.04,1,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,ゲーム機,1472,1,0.46,10,特産品,2024-12-15 02:23:36
クラリティデータセンター,売り,学会印刷書,916,-1,0.92,32,特産品,2024-12-15 02:23:36
