都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
クラリティデータセンター,買い,ビデオテープ,538,-1,1.05,30,通常品,2024-12-15 13:54:24
クラリティデータセンター,買い,列車モデル,285,1,0.89,40,通常品,2024-12-15 13:54:24
クラリティデータセンター,買い,スピーカー,970,1,1.01,20,特産品,2024-12-15 13:54:24
クラリティデータセンター,買い,カセットテープ,271,1,1.06,50,通常品,2024-12-15 13:54:24
クラリティデータセンター,買い,ゲームカートリッジ,622,-1,0.96,30,特産品,2024-12-15 13:54:24
クラリティデータセンター,買い,自然銀,2575,-1,1.03,10,特産品,2024-12-15 13:54:24
クラリティデータセンター,買い,ゲーム機,3328,-1,1.04,10,特産品,2024-12-15 13:54:24
クラリティデータセンター,買い,ライトスティック,408,1,0.98,35,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,家電,1337,1,1.16,21,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,自動車パーツ,794,1,1.05,24,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,ナッツ,242,1,1.02,42,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,ニッケル高温合金,1691,-1,1.0,13,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,珪砂,295,1,1.02,47,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,西大陆甄选礼盒,8978,1,1.1,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,リチウムバッテリー,906,1,1.0,28,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,海角水产礼盒,4946,-1,1.03,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,真珠,4330,-1,0.88,8,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,方鉛鉱,769,1,1.04,29,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,石材,203,-1,1.0,45,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,アニタ101民用ドローン,1803,1,0.97,14,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,ジャガイモ,67,1,0.92,53,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,羽绒,553,1,0.9,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,蚕丝,1891,-1,0.95,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,缶詰,105,-1,0.93,45,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,鹅,251,-1,0.96,1,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,天鹅绒,4277,1,1.2,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,No.7 BEER,133,1,1.0,56,通常品,2024-12-15 13:54:24
クラリティデータセンター,売り,高级女装,4416,-1,1.08,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,天鹅绒椅披,3433,1,0.85,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,西服,2658,1,0.88,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,雪纺,1249,-1,1.1,1,特産品,2024-12-15 13:54:24
クラリティデータセンター,売り,防弾ベスト,2881,1,0.92,10,特産品,2024-12-15 13:54:24
