都市名,売りor買い,商品名,値段,傾向,倍率,販売個数,特産品,更新時間
クラリティデータセンター,買い,ビデオテープ,522,1,1.02,30,通常品,2024-12-15 07:52:15
クラリティデータセンター,買い,列車モデル,285,-1,0.89,40,通常品,2024-12-15 07:52:15
クラリティデータセンター,買い,スピーカー,854,-1,0.89,20,特産品,2024-12-15 07:52:15
クラリティデータセンター,買い,カセットテープ,256,-1,1.0,50,通常品,2024-12-15 07:52:15
クラリティデータセンター,買い,ゲームカートリッジ,726,1,1.12,30,特産品,2024-12-15 07:52:15
クラリティデータセンター,買い,自然銀,2325,1,0.93,10,特産品,2024-12-15 07:52:15
クラリティデータセンター,買い,ゲーム機,3712,1,1.16,10,特産品,2024-12-15 07:52:15
クラリティデータセンター,買い,ライトスティック,433,-1,1.04,35,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,家電,1130,1,0.98,21,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,自動車パーツ,658,-1,0.87,24,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,ナッツ,256,-1,1.08,42,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,ニッケル高温合金,1962,1,1.16,13,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,珪砂,312,-1,1.08,47,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,西大陆甄选礼盒,7346,1,0.9,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,リチウムバッテリー,824,-1,0.91,28,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,海角水产礼盒,4754,1,0.99,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,真珠,5510,1,1.12,8,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,方鉛鉱,769,-1,1.04,29,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,石材,227,-1,1.12,45,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,アニタ101民用ドローン,2101,-1,1.13,14,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,ジャガイモ,73,-1,1.0,53,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,羽绒,626,-1,1.02,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,蚕丝,2368,1,1.19,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,缶詰,119,1,1.05,45,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,鹅,282,1,1.08,1,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,天鹅绒,3315,1,0.93,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,No.7 BEER,133,-1,1.0,56,通常品,2024-12-15 07:52:15
クラリティデータセンター,売り,高级女装,4089,1,1.0,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,天鹅绒椅披,4201,-1,1.04,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,西服,3141,-1,1.04,1,特産品,2024-12-15 07:52:15
クラリティデータセンター,売り,雪纺,1112,-1,0.98,1,特産品,2024-12-15 07:52:15
